;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,71%;0,59%;0,39%;0,42%;0,22%;0,35%;0,54%;0,74%;0,46%
Div;1.12;1.04;0.79;0.6;0.79;0.68;0.68;0.61;0.4
P/L;31.26;31.68;35.63;22.71;39.85;34.04;24.61;16.67;23.37
PEG Ratio;-2,07;-;-;-;-;-;-;-;-
P/VP;7,75;8,85;10,37;8,56;11,20;6,88;4,92;3,77;4,76
EV/EBITDA;47,55;19,72;22,21;14,70;24,61;19,11;13,72;9,51;13,79
EV/EBIT;98,73;24,09;26,58;16,90;29,21;24,63;17,94;12,20;18,69
P/EBITDA;47,49;19,75;22,39;14,76;24,98;19,65;14,05;9,65;13,83
P/EBIT;98,62;24,12;26,80;16,97;29,65;25,33;18,38;12,38;18,75
VPA;20,39;19,93;19,54;16,57;32,00;28,35;25,73;21,86;18,43
P/Ativo;5,99;6,84;8,01;6,46;8,55;5,24;3,79;2,85;3,53
LPA;5.06;5.57;5.69;6.25;8.99;5.73;5.14;4.94;3.75
P/SR;23,85;6,46;7,53;5,00;7,84;5,70;3,69;2,50;3,23
P/Cap. Giro;293,97;208,55;73,77;77,43;44,82;26,32;30,25;28,89;46,39
P/Ativo Circ. Liq.;-6,81;-7,88;-10,11;-8,01;-11,99;-7,33;-4,84;-3,56;-4,36
Dív. líquida/PL;0,01;-0,01;-0,08;-0,04;-0,17;-0,19;-0,12;-0,05;-0,01
Dív. líquida/EBITDA;0,06;-0,03;-0,18;-0,06;-0,37;-0,54;-0,33;-0,14;-0,04
Dív. líquida/EBIT;0,11;-0,03;-0,21;-0,07;-0,44;-0,70;-0,43;-0,18;-0,06
PL/Ativos;0,77;0,77;0,77;0,75;0,76;0,76;0,77;0,76;0,74
Passivos/Ativos;0,23;0,23;0,23;0,25;0,24;0,24;0,23;0,24;0,26
Liq. corrente;1,20;1,33;2,10;1,76;2,98;3,33;2,37;1,98;1,67
M. Bruta;78,31%;79,15%;78,41%;77,46%;78,87%;80,76%;78,45%;77,74%;77,62%
M. EBITDA;50,22%;32,72%;33,63%;33,85%;31,39%;29,03%;26,23%;25,87%;23,34%
M. EBIT;24,19%;26,79%;28,10%;29,44%;26,45%;22,52%;20,06%;20,17%;17,21%
M. Líquida;76,30%;20,40%;21,13%;22,00%;19,68%;16,75%;14,98%;14,98%;13,81%
ROE;24,80%;27,94%;29,11%;37,70%;28,11%;20,22%;19,98%;22,60%;20,37%
ROA;19,17%;21,60%;22,49%;28,46%;21,45%;15,40%;15,41%;17,08%;15,11%
ROIC;0,03%;27,56%;28,59%;36,74%;27,41%;19,71%;19,70%;22,23%;19,64%
Giro ativos;0,25;1,06;1,06;1,29;1,09;0,92;1,03;1,14;1,09
CAGR Receitas 5 anos;7,19%;7,72%;13,27%;11,93%;6,20%;8,07%;11,58%;9,49%;9,46%
CAGR Lucros 5 anos;14,02%;15,40%;24,32%;28,45%;17,16%;18,14%;24,06%;22,31%;16,22%
