;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;;211.36;95.18;85.05;106.68;16.04;6.96;5.15;8.75
PEG Ratio;-14,33;-;-;-;-;-;-;-;-
P/VP;3,31;3,88;4,86;4,57;5,46;0,68;0,64;0,41;0,40
EV/EBITDA;61,07;53,78;44,51;39,05;46,57;-;2,43;0,32;-0,58
EV/EBIT;323,36;121,98;62,71;56,42;70,23;3,80;3,26;0,46;-0,79
P/EBITDA;63,38;61,52;50,49;44,71;51,23;-;4,14;2,97;4,47
P/EBIT;335,62;139,53;71,14;64,60;77,26;13,45;5,57;4,28;6,17
VPA;20,33;18,45;17,98;16,89;14,46;136,37;92,96;82,98;73,35
P/Ativo;2,64;3,17;4,00;3,74;4,30;0,53;0,57;0,37;0,37
LPA;0.05;0.34;0.92;0.91;0.74;5.76;8.6;6.54;3.39
P/SR;9,33;10,71;14,53;14,40;16,05;2,20;1,57;1,03;1,11
P/Cap. Giro;17,45;6,67;7,10;6,53;8,55;1,02;2,21;1,16;0,94
P/Ativo Circ. Liq.;-3,39;-6,81;-10,36;-9,77;-9,55;-1,20;-0,83;-0,59;-0,68
Dív. líquida/PL;-0,12;-0,49;-0,58;-0,58;-0,50;-0,49;-0,27;-0,36;-0,46
Dív. líquida/EBITDA;-2,31;-7,74;-5,98;-5,66;-4,66;-;-1,72;-2,65;-5,05
Dív. líquida/EBIT;-12,26;-17,56;-8,43;-8,18;-7,03;-9,64;-2,31;-3,82;-6,96
PL/Ativos;0,80;0,82;0,82;0,82;0,79;0,78;0,88;0,91;0,92
Passivos/Ativos;0,20;0,18;0,18;0,18;0,21;0,22;0,12;0,09;0,08
Liq. corrente;3,12;8,96;12,01;13,91;11,78;11,75;5,79;7,87;8,78
M. Bruta;79,25%;79,59%;79,98%;81,03%;81,62%;81,38%;79,34%;77,35%;77,17%
M. EBITDA;14,73%;17,41%;28,77%;32,21%;31,34%;-%;37,80%;34,72%;24,87%
M. EBIT;2,78%;7,68%;20,42%;22,29%;20,78%;16,33%;28,12%;24,07%;18,03%
M. Líquida;0,66%;5,07%;15,26%;16,93%;15,05%;13,69%;22,50%;20,00%;12,71%
ROE;0,24%;1,84%;5,11%;5,38%;5,12%;4,23%;9,25%;7,89%;4,63%
ROA;0,19%;1,50%;4,20%;4,40%;4,03%;3,28%;8,17%;7,19%;4,27%
ROIC;0,53%;1,62%;4,50%;4,70%;4,37%;3,48%;8,90%;7,97%;4,97%
Giro ativos;0,28;0,30;0,28;0,26;0,27;0,24;0,36;0,36;0,34
CAGR Receitas 5 anos;14,35%;15,55%;17,72%;18,34%;18,44%;19,44%;22,00%;22,50%;27,18%
CAGR Lucros 5 anos;-15,13%;9,47%;24,67%;28,02%;-%;47,66%;51,63%;65,39%;42,15%
