;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;2,01%;2,05%;2,28%;2,47%;2,99%;3,45%;2,81%;3,35%;1,11%
Div;0.92;0.84;0.78;0.73;0.72;0.72;0.73;0.72;0.35
P/L;15.63;13.63;17.56;-49.43;-99.87;-1.44;61.46;39.0;-34.65
PEG Ratio;0,54;-;-;-;-;-;-;-;-
P/VP;2,49;2,40;2,22;2,06;1,47;1,11;0,76;0,63;0,95
EV/EBITDA;24,27;9,40;9,47;25,38;13,51;-1,31;8,32;6,09;16,54
EV/EBIT;57,32;12,49;13,06;123,64;34,04;-1,19;20,23;16,10;-72,87
P/EBITDA;22,59;8,83;8,62;22,25;11,94;-1,05;6,92;4,62;15,07
P/EBIT;53,35;11,72;11,88;108,42;30,08;-0,96;16,82;12,22;-66,41
VPA;18,40;17,07;15,40;14,31;16,31;18,80;33,74;34,02;33,34
P/Ativo;1,15;1,06;0,92;0,87;0,62;0,38;0,31;0,21;0,24
LPA;2.93;3.01;1.95;-0.6;-0.24;-14.49;0.42;0.55;-0.91
P/SR;1,63;1,46;1,34;1,40;1,07;0,69;0,70;0,48;0,79
P/Cap. Giro;8,88;9,62;10,31;8,45;3,68;2,30;3,20;1,85;1,47
P/Ativo Circ. Liq.;-2,08;-1,92;-1,65;-1,52;-1,08;-0,66;-0,44;-0,29;-0,36
Dív. líquida/PL;0,19;0,16;0,22;0,29;0,19;0,27;0,15;0,20;0,09
Dív. líquida/EBITDA;1,68;0,58;0,85;3,12;1,57;-0,26;1,40;1,47;1,47
Dív. líquida/EBIT;3,97;0,77;1,18;15,22;3,95;-0,23;3,41;3,88;-6,47
PL/Ativos;0,46;0,44;0,42;0,42;0,42;0,34;0,41;0,33;0,25
Passivos/Ativos;0,54;0,56;0,58;0,58;0,58;0,66;0,59;0,67;0,75
Liq. corrente;1,41;1,32;1,25;1,32;1,65;1,61;1,52;1,66;2,00
M. Bruta;3,80%;20,99%;20,59%;20,80%;19,75%;15,45%;18,59%;17,42%;17,67%
M. EBITDA;7,22%;16,53%;15,52%;6,31%;8,94%;-65,79%;10,10%;10,44%;5,23%
M. EBIT;3,06%;12,44%;11,26%;1,30%;3,55%;-72,15%;4,15%;3,95%;-1,19%
M. Líquida;10,43%;10,70%;7,62%;-2,84%;-1,07%;-48,01%;1,14%;1,24%;-2,28%
ROE;15,92%;17,63%;12,64%;-4,18%;-1,48%;-77,10%;1,24%;1,62%;-2,74%
ROA;7,37%;7,77%;5,26%;-1,76%;-0,62%;-26,15%;0,51%;0,54%;-0,69%
ROIC;2,62%;13,99%;10,22%;-1,55%;-0,14%;-75,50%;1,78%;2,61%;-1,10%
Giro ativos;0,71;0,73;0,69;0,62;0,58;0,54;0,45;0,44;0,30
CAGR Receitas 5 anos;3,14%;2,20%;4,25%;9,40%;4,41%;-0,59%;0,45%;-4,26%;-7,98%
CAGR Lucros 5 anos;61,52%;47,01%;-%;-%;-%;-30,89%;-23,72%;-%;-36,12%
