;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,21%;0,22%;0,40%;0,65%;0,21%;0,50%;0,90%;1,48%;1,12%
Div;0.18;0.24;0.24;0.24;0.18;0.24;0.24;0.24;0.22
P/L;-81.44;-102.39;-318.89;-75.06;-266.23;20.16;-99.47;20.44;498.61
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;5,37;6,44;3,33;2,01;8,75;3,68;2,44;2,57;2,62
EV/EBITDA;-104,40;-174,25;33,03;31,82;180,46;95,14;32,40;17,03;35,20
EV/EBIT;-104,20;-173,82;217,91;-103,26;-286,66;-134,48;438,27;20,48;68,08
P/EBITDA;-100,25;-168,77;30,91;28,29;179,86;92,84;30,44;20,60;41,81
P/EBIT;-100,06;-168,35;203,90;-91,83;-285,71;-131,22;411,69;24,77;80,87
VPA;15,83;17,14;18,09;18,40;10,00;12,92;10,89;6,30;8,20
P/Ativo;3,57;4,50;2,32;1,43;6,86;2,87;1,78;2,26;2,27
LPA;-1.04;-1.08;-0.19;-0.49;-0.33;2.36;-0.27;0.79;0.04
P/SR;12,50;17,35;8,81;7,08;24,87;11,83;6,22;4,42;4,58
P/Cap. Giro;65,91;76,55;58,29;28,60;136,70;38,60;23,49;5,48;5,88
P/Ativo Circ. Liq.;-4,22;-5,26;-2,71;-1,61;-8,07;-3,33;-2,07;-4,54;-4,47
Dív. líquida/PL;0,22;0,21;0,23;0,25;0,03;0,09;0,16;-0,44;-0,41
Dív. líquida/EBITDA;-4,15;-5,49;2,12;3,52;0,60;2,30;1,97;-3,56;-6,61
Dív. líquida/EBIT;-4,15;-5,47;14,01;-11,43;-0,95;-3,25;26,58;-4,29;-12,79
PL/Ativos;0,66;0,70;0,69;0,71;0,78;0,78;0,73;0,88;0,87
Passivos/Ativos;0,34;0,30;0,31;0,29;0,22;0,22;0,27;0,12;0,13
Liq. corrente;1,54;1,69;1,37;1,80;1,50;2,16;2,19;5,61;4,61
M. Bruta;41,31%;41,64%;50,47%;46,26%;50,13%;50,27%;50,89%;60,68%;55,78%
M. EBITDA;-12,47%;-10,28%;28,49%;25,03%;13,82%;12,74%;20,42%;21,45%;10,96%
M. EBIT;-12,49%;-10,31%;4,32%;-7,71%;-8,70%;-9,02%;1,51%;17,84%;5,67%
M. Líquida;-15,35%;-16,95%;-2,76%;-9,44%;-9,34%;58,70%;-6,25%;21,62%;0,92%
ROE;-6,59%;-6,29%;-1,05%;-2,68%;-3,29%;18,26%;-2,45%;12,58%;0,53%
ROA;-4,38%;-4,40%;-0,73%;-1,90%;-2,58%;14,23%;-1,79%;11,06%;0,45%
ROIC;-4,20%;-3,93%;0,04%;-2,01%;-3,22%;-10,17%;-1,45%;9,94%;1,44%
Giro ativos;0,29;0,26;0,26;0,20;0,28;0,24;0,29;0,51;0,49
CAGR Receitas 5 anos;13,96%;19,70%;14,16%;2,67%;-5,79%;-3,39%;-5,33%;-7,47%;-6,34%
CAGR Lucros 5 anos;-%;-%;-%;-%;29,48%;-%;11,18%;-49,03%;-%
