;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,16%;0,55%;0,54%;0,89%;0,21%;-%;-%;-%;-%
Div;0.46;0.46;0.46;0.44;0.2;;;;
P/L;37.91;120.53;-16.15;6.28;17.8;31.25;9.46;2.52;9.34
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;5,98;2,08;2,14;1,09;2,37;2,15;1,67;1,10;2,55
EV/EBITDA;17,75;10,34;39,40;-;8,17;9,47;4,56;1,71;5,44
EV/EBIT;32,38;54,97;-18,59;5,36;16,28;27,37;8,03;2,28;9,19
P/EBITDA;17,52;9,79;37,90;-;8,33;9,68;4,72;1,82;4,86
P/EBIT;31,96;52,04;-17,88;5,62;16,60;27,96;8,33;2,43;8,20
VPA;48,12;40,51;39,97;45,74;39,23;34,91;32,30;28,81;16,10
P/Ativo;3,91;1,35;1,47;0,82;1,77;1,56;1,22;0,82;1,35
LPA;7.59;0.7;-5.28;7.96;5.23;2.41;5.68;12.61;4.4
P/SR;8,66;3,73;6,06;1,77;3,77;3,92;2,55;1,17;2,34
P/Cap. Giro;18,62;6,20;5,72;3,83;7,74;7,41;5,91;3,46;6,68
P/Ativo Circ. Liq.;-6,00;-2,08;-2,19;-1,23;-2,68;-2,35;-1,84;-1,30;-2,08
Dív. líquida/PL;0,08;0,12;0,08;-0,05;-0,05;-0,05;-0,06;-0,07;0,31
Dív. líquida/EBITDA;0,23;0,55;1,50;-;-0,16;-0,20;-0,17;-0,11;0,58
Dív. líquida/EBIT;0,42;2,94;-0,71;-0,26;-0,32;-0,59;-0,29;-0,15;0,98
PL/Ativos;0,65;0,65;0,69;0,75;0,75;0,73;0,73;0,74;0,53
Passivos/Ativos;0,35;0,35;0,31;0,25;0,25;0,27;0,26;0,25;0,47
Liq. corrente;2,52;2,64;4,46;2,89;3,10;2,71;2,58;2,79;2,34
M. Bruta;39,79%;22,35%;-9,11%;45,18%;37,62%;30,57%;45,72%;58,87%;41,51%
M. EBITDA;49,45%;38,16%;16,00%;-%;45,22%;40,49%;54,04%;64,19%;48,14%
M. EBIT;27,10%;7,18%;-33,91%;31,54%;22,68%;14,01%;30,66%;48,20%;28,53%
M. Líquida;22,84%;3,10%;-37,54%;28,24%;21,16%;12,54%;26,97%;46,51%;25,04%
ROE;15,76%;1,72%;-13,22%;17,41%;13,34%;6,89%;17,59%;43,77%;27,33%
ROA;10,31%;1,12%;-9,08%;13,11%;9,96%;5,01%;12,91%;32,59%;14,40%
ROIC;13,10%;2,31%;-9,48%;15,54%;11,65%;6,00%;15,53%;39,21%;19,10%
Giro ativos;0,45;0,36;0,24;0,46;0,47;0,40;0,48;0,70;0,58
CAGR Receitas 5 anos;1,42%;-12,55%;8,64%;17,44%;5,77%;7,43%;27,35%;19,80%;7,13%
CAGR Lucros 5 anos;-34,21%;-%;11,29%;-%;-1,51%;15,70%;64,04%;-%;-%
