;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;1,80%;1,35%;1,34%;1,56%;2,03%;1,86%;2,01%;13,09%;3,17%
Div;;2.16;1.96;1.78;2.43;1.53;1.44;6.32;1.38
P/L;63.26;32.7;24.58;39.12;10.22;36.28;22.88;6.2;20.17
PEG Ratio;-0,74;-;-;-;-;-;-;-;-
P/VP;4,73;6,01;5,99;4,40;4,20;4,08;3,74;2,65;2,07
EV/EBITDA;-;24,54;23,81;18,67;30,27;15,52;19,65;17,80;19,89
EV/EBIT;-;33,90;31,87;24,60;48,92;21,79;31,39;31,92;31,53
P/EBITDA;27,17;24,25;23,12;17,44;28,79;14,80;18,68;17,44;17,14
P/EBIT;40,86;33,51;30,95;22,98;46,52;20,78;29,85;31,27;27,17
VPA;-;26,68;24,43;25,90;28,46;20,08;19,13;18,24;21,06
P/Ativo;3,32;3,91;3,54;2,41;2,63;2,28;2,07;1,43;1,06
LPA;;4.9;5.95;2.92;11.7;2.26;3.13;7.79;2.16
P/SR;9,08;9,94;9,75;7,90;9,16;6,80;6,06;4,43;5,30
P/Cap. Giro;-99,76;1.336,53;-212,28;-25,17;-454,27;30,77;-241,83;13,33;-15,44
P/Ativo Circ. Liq.;-3,80;-4,83;-4,20;-2,77;-2,95;-2,93;-2,52;-1,95;-1,20
Dív. líquida/PL;-;0,07;0,18;0,31;0,22;0,20;0,19;0,06;0,33
Dív. líquida/EBITDA;-;0,29;0,69;1,23;1,49;0,72;0,97;0,36;2,75
Dív. líquida/EBIT;-;0,40;0,92;1,62;2,41;1,01;1,54;0,65;4,36
PL/Ativos;-;0,65;0,59;0,55;0,62;0,56;0,55;0,54;0,51
Passivos/Ativos;-;0,35;0,41;0,45;0,38;0,44;0,45;0,46;0,49
Liq. corrente;-;1,02;0,90;0,57;0,95;1,50;0,95;1,68;0,62
M. Bruta;-%;100,00%;100,00%;100,00%;100,00%;100,00%;25,28%;24,90%;30,04%
M. EBITDA;-%;41,00%;42,17%;45,30%;31,82%;45,97%;32,44%;25,43%;30,94%
M. EBIT;-%;29,68%;31,50%;34,37%;19,69%;32,74%;20,30%;14,18%;19,52%
M. Líquida;-%;30,41%;39,67%;20,19%;89,62%;18,75%;26,48%;71,50%;26,30%
ROE;-%;18,38%;24,36%;11,26%;41,12%;11,24%;16,36%;42,70%;10,26%
ROA;-%;11,97%;14,42%;6,16%;25,69%;6,27%;9,04%;23,11%;5,26%
ROIC;-%;13,70%;12,01%;12,13%;-2,03%;13,73%;0,01%;5,18%;4,75%
Giro ativos;-;0,39;0,36;0,31;0,29;0,33;0,34;0,32;0,20
CAGR Receitas 5 anos;-%;4,31%;4,58%;-10,68%;-11,87%;-14,07%;-15,41%;-16,61%;-4,16%
CAGR Lucros 5 anos;-%;-7,28%;-0,80%;12,93%;-2,18%;-3,91%;95,70%;-6,85%;-%
