;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;-10.6;-8.67;-24.4;41.97;34.8;56.28;39.34;63.16;186.03
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;22,20;5,73;3,03;4,61;6,15;8,96;6,44;7,36;12,47
EV/EBITDA;-16,11;-18,61;55,39;19,48;18,92;29,09;22,10;30,64;30,78
EV/EBIT;-11,05;-9,32;-21,82;31,44;25,41;44,10;47,24;66,66;143,47
P/EBITDA;-15,41;-17,50;52,05;23,36;22,51;32,76;26,39;36,88;34,90
P/EBIT;-10,57;-8,77;-20,51;37,70;30,24;49,66;56,42;80,22;162,68
VPA;11,57;32,13;53,04;22,61;28,89;23,18;19,02;13,98;8,80
P/Ativo;5,17;2,66;1,73;2,68;3,40;4,60;3,10;2,93;3,98
LPA;-24.24;-21.23;-6.6;2.48;5.11;3.69;3.11;1.63;0.59
P/SR;8,43;6,07;5,13;5,01;6,08;7,37;4,92;6,11;7,03
P/Cap. Giro;-59,34;-221,35;-20,43;9,93;10,32;15,65;14,99;16,07;24,58
P/Ativo Circ. Liq.;-7,46;-3,26;-2,06;-6,56;-11,34;-15,64;-9,28;-8,25;-13,13
Dív. líquida/PL;1,02;0,36;0,19;-0,76;-0,98;-1,00;-1,05;-1,24;-1,47
Dív. líquida/EBITDA;-0,71;-1,11;3,33;-3,88;-3,59;-3,67;-4,29;-6,24;-4,12
Dív. líquida/EBIT;-0,49;-0,55;-1,31;-6,26;-4,82;-5,56;-9,18;-13,57;-19,21
PL/Ativos;0,23;0,46;0,57;0,58;0,55;0,51;0,48;0,40;0,32
Passivos/Ativos;0,77;0,54;0,43;0,42;0,45;0,49;0,52;0,60;0,68
Liq. corrente;0,78;0,94;0,65;1,84;1,89;1,71;1,45;1,40;1,30
M. Bruta;54,36%;41,91%;42,72%;56,19%;54,49%;50,07%;42,90%;49,90%;42,52%
M. EBITDA;-54,69%;-34,69%;9,85%;21,43%;27,00%;22,50%;18,65%;16,58%;20,16%
M. EBIT;-79,72%;-69,22%;-25,01%;13,28%;20,10%;14,84%;8,72%;7,62%;4,32%
M. Líquida;-79,50%;-69,99%;-21,02%;11,93%;17,46%;13,09%;12,51%;9,68%;3,78%
ROE;-209,52%;-66,06%;-12,44%;10,97%;17,67%;15,93%;16,36%;11,65%;6,71%
ROA;-48,79%;-30,65%;-7,09%;6,39%;9,77%;8,17%;7,87%;4,64%;2,14%
ROIC;-77,67%;-42,79%;-12,80%;10,97%;17,67%;15,93%;6,46%;6,66%;5,36%
Giro ativos;0,61;0,44;0,34;0,54;0,56;0,62;0,63;0,48;0,57
CAGR Receitas 5 anos;14,92%;24,44%;14,51%;18,99%;23,32%;2,57%;8,10%;16,60%;4,45%
CAGR Lucros 5 anos;-%;-%;44,09%;-%;-%;0,82%;-%;-%;-%
