;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;31.39;30.92;18.13;28.5;-299.62;-19.0;;;
PEG Ratio;0,73;-;-;-;-;-;-;-;-
P/VP;9,59;9,73;10,64;9,70;22,09;30,01;-;-;-
EV/EBITDA;116,62;23,32;39,44;24,40;361,90;-19,39;-0,25;-6,58;0,00
EV/EBIT;128,81;23,77;40,27;25,38;748,49;-18,77;-0,18;-14,00;0,00
P/EBITDA;120,23;24,11;40,47;25,76;371,19;-19,95;-;-;-
P/EBIT;132,79;24,58;41,32;26,80;767,70;-19,31;-;-;-
VPA;14,20;13,50;12,80;8,81;7,54;4,89;-;-;-
P/Ativo;3,58;3,91;4,21;3,36;7,69;8,30;-;-;-
LPA;4.34;4.25;7.51;3.0;-0.56;-7.73;;;
P/SR;6,92;7,37;8,76;6,42;17,60;25,78;-;-;-
P/Cap. Giro;15,02;11,66;13,24;7,84;17,50;23,06;-;-;-
P/Ativo Circ. Liq.;-23,43;-21,66;-21,00;-45,84;-79,78;-55,29;-;-;-
Dív. líquida/PL;-0,29;-0,32;-0,27;-0,51;-0,55;-0,84;-;-;-
Dív. líquida/EBITDA;-3,61;-0,79;-1,03;-1,36;-9,29;0,56;-0,25;-6,58;-
Dív. líquida/EBIT;-3,98;-0,81;-1,05;-1,42;-19,21;0,54;-0,18;-14,00;-
PL/Ativos;0,37;0,40;0,40;0,35;0,35;0,28;-0,10;-0,08;-
Passivos/Ativos;0,63;0,60;0,60;0,65;0,65;0,72;0,71;0,59;-
Liq. corrente;1,39;1,69;1,66;1,86;1,95;1,73;1,25;1,57;-
M. Bruta;17,19%;83,08%;82,83%;82,15%;80,71%;74,07%;75,10%;76,34%;74,72%
M. EBITDA;5,75%;30,59%;21,64%;24,93%;4,74%;-129,24%;-5,98%;4,26%;-0,12%
M. EBIT;5,21%;30,00%;21,20%;23,97%;2,29%;-133,51%;-8,36%;2,00%;-3,18%
M. Líquida;22,03%;23,85%;48,32%;22,54%;-5,88%;-135,71%;-14,03%;-0,46%;-2,73%
ROE;30,56%;31,48%;58,69%;34,05%;-7,37%;-158,00%;-83,49%;-3,26%;-%
ROA;11,41%;12,63%;23,21%;11,80%;-2,57%;-43,70%;-8,11%;-0,25%;-%
ROIC;-0,63%;16,21%;-3,67%;15,55%;0,82%;-66,79%;-28,42%;0,52%;-%
Giro ativos;0,52;0,53;0,48;0,52;0,44;0,32;0,58;0,55;-
CAGR Receitas 5 anos;18,23%;22,12%;26,81%;-%;-%;-%;-%;-%;-%
CAGR Lucros 5 anos;-%;-%;-%;-%;-%;-%;-%;-%;-%
