;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;52.88;38.0;54.54;49.8;74.75;73.29;52.37;42.55;51.83
PEG Ratio;2,84;-;-;-;-;-;-;-;-
P/VP;34,80;21,15;31,04;55,55;80,70;67,46;126,22;-1.686,24;-252,08
EV/EBITDA;136,38;27,00;38,25;34,65;54,44;54,56;36,33;29,39;28,77
EV/EBIT;208,82;30,08;42,24;38,96;60,55;62,10;42,11;34,35;34,49
P/EBITDA;134,47;26,55;37,85;33,43;53,69;53,90;34,93;27,87;27,20
P/EBIT;205,89;29,57;41,79;37,58;59,71;61,34;40,49;32,57;32,61
VPA;19,55;19,55;17,88;7,34;8,16;7,41;2,07;-0,11;-0,62
P/Ativo;16,04;10,24;14,14;12,31;22,85;18,58;12,22;10,43;7,96
LPA;12.87;10.88;10.18;8.19;8.81;6.82;4.99;4.37;3.02
P/SR;13,04;8,66;12,59;10,04;17,32;15,75;9,31;7,25;6,93
P/Cap. Giro;241,21;101,63;84,76;-251,76;289,89;88,84;-490,18;-137,96;-418,61
P/Ativo Circ. Liq.;-28,45;-17,82;-26,12;-20,55;-37,58;-34,61;-19,43;-18,16;-18,40
Dív. líquida/PL;0,49;0,36;0,33;2,03;1,13;0,83;5,06;-;-
Dív. líquida/EBITDA;1,91;0,46;0,41;1,22;0,75;0,66;1,40;1,52;1,57
Dív. líquida/EBIT;2,92;0,51;0,45;1,37;0,84;0,75;1,62;1,78;1,89
PL/Ativos;0,46;0,48;0,46;0,22;0,28;0,28;0,10;-0,01;-0,03
Passivos/Ativos;0,54;0,52;0,54;0,78;0,72;0,72;0,90;1,01;1,03
Liq. corrente;1,18;1,31;1,57;0,89;1,25;1,82;0,94;0,85;0,97
M. Bruta;61,72%;61,04%;59,82%;59,52%;58,76%;58,04%;56,73%;56,10%;55,73%
M. EBITDA;9,70%;32,61%;33,26%;30,05%;32,25%;29,23%;26,64%;26,01%;25,47%
M. EBIT;6,33%;29,28%;30,12%;26,72%;29,00%;25,68%;22,99%;22,25%;21,24%
M. Líquida;24,65%;22,78%;23,08%;20,17%;23,17%;21,49%;17,77%;17,04%;13,36%
ROE;65,81%;55,65%;56,92%;111,56%;107,95%;92,04%;241,01%;-3.963,32%;-486,35%
ROA;30,34%;26,96%;25,92%;24,72%;30,56%;25,35%;23,34%;24,52%;15,36%
ROIC;0,70%;37,32%;36,45%;36,74%;48,00%;39,94%;39,38%;41,56%;24,90%
Giro ativos;1,23;1,18;1,12;1,23;1,32;1,18;1,31;1,44;1,15
CAGR Receitas 5 anos;10,12%;10,59%;11,33%;12,61%;11,06%;10,13%;9,96%;8,77%;7,82%
CAGR Lucros 5 anos;15,73%;17,52%;20,88%;27,39%;24,81%;18,65%;14,96%;8,10%;6,54%
