;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;6,24%;8,80%;3,66%;5,51%;9,51%;4,25%;8,91%;5,71%;-%
Div;1.58;1.57;0.83;0.86;2.03;0.94;2.68;1.47;
P/L;16.52;3.14;5.56;11.79;9.98;6.6;15.84;9.38;
PEG Ratio;-0,21;-;-;-;-;-;-;-;-
P/VP;1,43;0,98;1,69;1,44;2,03;2,11;4,00;3,09;-
EV/EBITDA;8,14;2,52;2,39;6,95;11,10;6,07;20,97;11,58;-
EV/EBIT;11,96;3,45;4,69;7,92;13,48;6,78;29,15;13,60;-
P/EBITDA;5,00;1,66;1,79;4,01;7,88;5,05;18,62;10,68;-
P/EBIT;7,35;2,28;3,52;4,57;9,57;5,65;25,89;12,55;-
VPA;17,69;18,22;13,50;10,83;10,56;10,48;7,52;8,31;-
P/Ativo;0,50;0,41;0,61;0,44;0,74;0,91;1,35;1,18;-
LPA;1.53;5.69;4.09;1.32;2.14;3.35;1.9;2.74;
P/SR;0,17;0,12;0,16;0,10;0,19;0,32;0,37;0,31;-
P/Cap. Giro;2,40;1,15;1,95;1,44;2,39;4,02;9,66;3,63;-
P/Ativo Circ. Liq.;-0,83;-0,86;-1,33;-0,96;-1,55;-1,72;-2,57;-2,39;-
Dív. líquida/PL;0,90;0,51;0,56;1,05;0,83;0,43;0,50;0,26;0,48
Dív. líquida/EBITDA;3,14;0,86;0,60;2,93;3,23;1,02;2,35;0,90;1,64
Dív. líquida/EBIT;4,61;1,18;1,17;3,34;3,92;1,14;3,26;1,05;1,99
PL/Ativos;0,35;0,42;0,36;0,31;0,36;0,43;0,34;0,38;0,37
Passivos/Ativos;0,65;0,58;0,64;0,69;0,64;0,57;0,66;0,62;0,63
Liq. corrente;2,09;3,04;2,36;2,31;2,42;1,92;1,42;2,81;2,43
M. Bruta;4,67%;4,78%;5,13%;4,13%;5,27%;5,47%;6,27%;5,99%;7,53%
M. EBITDA;3,32%;6,97%;9,10%;2,49%;2,43%;6,26%;1,98%;2,87%;3,04%
M. EBIT;2,26%;5,09%;4,63%;2,18%;2,00%;5,60%;1,42%;2,44%;2,51%
M. Líquida;1,00%;3,70%;2,92%;0,85%;1,92%;4,79%;2,33%;3,27%;1,36%
ROE;8,67%;31,23%;30,30%;12,19%;20,29%;31,99%;25,22%;32,97%;13,04%
ROA;3,01%;12,99%;10,96%;3,74%;7,37%;13,79%;8,55%;12,60%;4,84%
ROIC;6,21%;10,79%;2,56%;11,89%;7,38%;17,54%;1,68%;5,05%;12,62%
Giro ativos;3,00;3,52;3,75;4,41;3,84;2,88;3,67;3,86;3,56
CAGR Receitas 5 anos;12,65%;12,65%;10,76%;16,50%;8,47%;-3,48%;-0,73%;-%;-%
CAGR Lucros 5 anos;-3,63%;23,56%;8,34%;5,95%;-%;-%;14,51%;-%;-%
