;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;4,88%;5,58%;5,19%;8,35%;5,69%;3,88%;4,24%;5,44%;2,68%
Div;1.96;1.55;1.51;1.51;1.09;0.99;4.3;3.34;1.6
P/L;5.7;5.44;5.87;4.74;4.92;7.76;9.46;6.94;8.79
PEG Ratio;0,13;-;-;-;-;-;-;0,23;0,93
P/VP;1,01;0,78;0,91;0,62;0,74;1,11;1,66;1,08;1,17
EV/EBITDA;4,86;4,51;3,47;4,19;3,92;5,43;6,59;5,25;5,93
EV/EBIT;5,73;5,57;5,67;5,22;4,75;6,69;7,97;6,30;7,23
P/EBITDA;4,37;2,86;2,30;2,45;2,55;4,00;5,17;3,76;4,36
P/EBIT;5,15;3,53;3,76;3,05;3,08;4,92;6,25;4,52;5,31
VPA;39,81;35,83;32,24;29,07;25,89;22,97;61,28;56,75;51,14
P/Ativo;0,47;0,41;0,47;0,33;0,40;0,59;0,86;0,57;0,60
LPA;7.05;5.11;4.97;3.81;3.9;3.3;10.72;8.86;6.81
P/SR;1,71;1,23;1,40;0,96;1,11;1,61;2,16;1,49;1,56
P/Cap. Giro;7,51;5,81;10,94;6,50;8,59;25,15;-84,70;-21,05;-346,25
P/Ativo Circ. Liq.;-0,66;-0,49;-0,55;-0,38;-0,46;-0,68;-0,95;-0,64;-0,68
Dív. líquida/PL;0,11;0,45;0,46;0,44;0,40;0,40;0,45;0,43;0,42
Dív. líquida/EBITDA;0,49;1,64;1,17;1,74;1,38;1,43;1,42;1,49;1,58
Dív. líquida/EBIT;0,58;2,03;1,91;2,17;1,67;1,77;1,72;1,78;1,92
PL/Ativos;0,46;0,53;0,52;0,53;0,53;0,53;0,52;0,53;0,51
Passivos/Ativos;0,54;0,47;0,48;0,47;0,47;0,47;0,48;0,47;0,49
Liq. corrente;1,28;1,78;1,41;1,52;1,48;1,21;0,91;0,78;0,99
M. Bruta;56,51%;57,79%;60,03%;57,99%;59,27%;59,97%;60,64%;59,64%;59,78%
M. EBITDA;39,21%;42,88%;60,92%;39,22%;43,74%;40,30%;41,87%;39,54%;35,80%
M. EBIT;33,28%;34,70%;37,30%;31,52%;36,10%;32,72%;34,60%;32,93%;29,36%
M. Líquida;30,05%;22,57%;23,89%;20,30%;22,63%;20,76%;22,87%;21,44%;17,73%
ROE;17,71%;14,27%;15,43%;13,11%;15,05%;14,35%;17,49%;15,61%;13,32%
ROA;8,20%;7,54%;7,99%;6,91%;8,04%;7,55%;9,05%;8,28%;6,78%
ROIC;12,11%;10,54%;8,41%;10,05%;12,16%;11,34%;13,62%;12,94%;11,54%
Giro ativos;0,27;0,33;0,33;0,34;0,36;0,36;0,40;0,39;0,38
CAGR Receitas 5 anos;7,71%;7,71%;8,62%;7,96%;8,40%;10,07%;12,53%;11,92%;12,75%
CAGR Lucros 5 anos;14,56%;7,43%;10,99%;10,91%;13,44%;17,84%;20,70%;17,24%;15,37%
