;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;5,53%;2,21%;2,50%;6,48%;1,98%;1,44%;3,31%;4,49%
Div;;0.45;0.42;0.43;1.41;1.5;1.0;1.11;1.86
P/L;-1.6;-1.62;33.15;27.28;6.64;35.05;11.44;8.26;12.87
PEG Ratio;0,00;-;-;-;-;-;-;0,32;0,48
P/VP;3,58;1,40;1,73;1,55;2,76;2,75;2,63;1,37;1,79
EV/EBITDA;9,96;8,51;4,46;6,92;6,74;13,35;8,39;-;-
EV/EBIT;45,03;20,34;6,44;9,64;8,46;16,77;9,75;7,59;8,18
P/EBITDA;2,78;1,82;1,93;2,95;3,73;9,78;6,64;-;-
P/EBIT;12,59;4,35;2,79;4,11;4,69;12,29;7,71;4,96;5,91
VPA;1,49;5,84;11,18;11,02;7,87;27,52;26,46;24,34;23,16
P/Ativo;0,17;0,11;0,26;0,24;0,42;0,83;0,84;0,47;0,59
LPA;-3.33;-5.05;0.58;0.63;3.27;2.16;6.08;4.05;3.22
P/SR;0,50;0,35;0,92;0,82;1,63;2,21;2,05;1,33;2,21
P/Cap. Giro;1,77;1,18;2,91;3,28;2,84;5,95;5,37;3,80;6,07
P/Ativo Circ. Liq.;-0,21;-0,14;-0,33;-0,29;-0,58;-1,23;-1,29;-0,64;-0,82
Dív. líquida/PL;9,21;5,14;2,27;2,09;2,22;1,00;0,70;0,73;0,69
Dív. líquida/EBITDA;7,17;6,69;2,53;3,97;3,01;3,57;1,76;-;-
Dív. líquida/EBIT;32,44;16,00;3,65;5,53;3,77;4,48;2,04;2,64;2,28
PL/Ativos;0,05;0,08;0,15;0,15;0,15;0,30;0,32;0,34;0,33
Passivos/Ativos;0,75;0,72;0,64;0,64;0,70;0,68;0,66;0,62;0,64
Liq. corrente;1,80;1,72;1,77;1,62;2,11;1,78;1,84;1,90;1,56
M. Bruta;31,95%;31,20%;27,66%;22,29%;23,22%;27,34%;29,29%;25,29%;34,22%
M. EBITDA;17,81%;19,06%;47,61%;27,66%;43,75%;22,60%;30,83%;-%;-%
M. EBIT;3,94%;7,97%;32,96%;19,86%;34,83%;17,98%;26,55%;26,73%;37,37%
M. Líquida;-31,04%;-21,44%;2,77%;2,99%;24,58%;6,31%;17,89%;16,04%;17,15%
ROE;-223,96%;-86,43%;5,22%;5,69%;41,54%;7,85%;22,98%;16,64%;13,92%
ROA;-10,51%;-6,67%;0,78%;0,87%;6,26%;2,38%;7,38%;5,74%;4,61%
ROIC;-3,92%;-0,36%;10,84%;7,35%;10,57%;8,04%;11,73%;10,71%;12,06%
Giro ativos;0,34;0,31;0,28;0,29;0,25;0,38;0,41;0,36;0,27
CAGR Receitas 5 anos;26,51%;26,51%;30,82%;38,66%;26,99%;10,10%;10,73%;10,94%;10,84%
CAGR Lucros 5 anos;-%;-%;-7,91%;-2,21%;42,66%;7,99%;52,71%;47,82%;15,99%
