;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;13,44%;12,09%;11,24%;13,75%;8,97%;4,29%;5,26%;4,65%;3,55%
Div;1.5;1.35;1.29;1.53;1.18;0.62;0.72;0.65;0.25
P/L;7.97;4.47;4.38;5.99;5.92;7.59;6.43;11.89;8.64
PEG Ratio;-0,20;-;-;-;-;-;-;0,17;0,04
P/VP;1,12;1,16;1,03;1,13;1,14;1,24;1,27;1,39;0,60
EV/EBITDA;11,92;9,90;6,26;5,18;4,36;6,14;8,28;9,16;5,95
EV/EBIT;8,39;4,57;4,91;6,26;4,90;6,96;11,09;13,61;7,86
P/EBITDA;7,88;6,96;4,46;3,57;2,84;4,07;4,83;5,45;2,48
P/EBIT;5,55;3,22;3,50;4,31;3,19;4,62;6,47;8,10;3,27
VPA;10,04;9,57;11,20;9,89;11,49;11,50;10,89;9,99;11,38
P/Ativo;0,50;0,53;0,46;0,46;0,43;0,40;0,40;0,34;0,20
LPA;1.4;2.49;2.62;1.86;2.22;1.89;2.14;1.17;0.8
P/SR;0,76;0,80;0,69;0,71;0,66;0,86;0,79;0,91;0,40
P/Cap. Giro;-19,58;-16,62;-20,65;10,85;9,82;3,77;9,04;4,59;-69,20
P/Ativo Circ. Liq.;-0,62;-0,67;-0,59;-0,61;-0,57;-0,56;-0,51;-0,63;-0,26
Dív. líquida/PL;0,46;0,37;0,31;0,34;0,45;0,57;0,85;0,90;0,86
Dív. líquida/EBITDA;3,22;2,20;1,33;1,08;1,13;1,87;3,24;3,55;3,52
Dív. líquida/EBIT;2,27;1,01;1,04;1,30;1,27;2,12;4,34;5,28;4,66
PL/Ativos;0,44;0,46;0,45;0,41;0,37;0,32;0,32;0,24;0,34
Passivos/Ativos;0,56;0,54;0,55;0,59;0,63;0,68;0,68;0,73;0,66
Liq. corrente;0,89;0,86;0,91;1,20;1,21;1,60;1,28;1,19;0,99
M. Bruta;17,82%;20,48%;22,75%;19,76%;19,98%;21,34%;22,81%;20,61%;19,46%
M. EBITDA;9,59%;11,47%;15,37%;19,93%;23,24%;21,16%;16,41%;16,65%;16,08%
M. EBIT;13,62%;24,81%;19,62%;16,50%;20,66%;18,66%;12,25%;11,21%;12,17%
M. Líquida;9,47%;17,87%;15,64%;11,87%;11,15%;11,35%;12,32%;7,64%;4,61%
ROE;13,99%;26,00%;23,39%;18,79%;19,28%;16,39%;19,69%;11,66%;6,99%
ROA;6,21%;11,92%;10,48%;7,62%;7,21%;5,30%;6,26%;2,84%;2,37%
ROIC;12,05%;19,12%;15,58%;17,49%;19,48%;11,60%;5,03%;6,18%;6,96%
Giro ativos;0,66;0,67;0,67;0,64;0,65;0,47;0,51;0,37;0,51
CAGR Receitas 5 anos;9,42%;9,42%;10,60%;9,68%;12,38%;2,90%;5,38%;8,77%;8,96%
CAGR Lucros 5 anos;5,15%;17,88%;27,66%;32,53%;62,18%;3,02%;-0,06%;-11,34%;-25,19%
