;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;6,16%;1,64%;0,98%;2,37%;3,18%;1,38%;4,17%;1,62%;0,88%
Div;2.372549;0.449993;0.35;0.64;0.72;0.319968;0.95;1.211034;0.58
P/L;14,42;12,17;19,71;22,20;6,18;7,87;1,90;16,14;13,08
PEG Ratio;0,28;-;-;-;-;-;-;-2,03;0,33
P/VP;1,70;1,31;1,94;1,84;1,79;2,24;0,57;2,65;2,73
EV/EBITDA;8,21;10,24;8,78;9,84;6,56;6,15;3,15;-;-
EV/EBIT;9,64;8,92;9,82;12,09;7,60;7,02;3,62;10,40;11,23
P/EBITDA;4,16;4,55;4,78;4,70;3,96;4,28;0,93;-;-
P/EBIT;4,88;3,96;5,35;5,78;4,58;4,89;1,07;7,13;9,25
VPA;22,68;20,90;18,42;14,72;12,62;10,35;40,20;28,16;24,09
P/Ativo;0,38;0,29;0,39;0,34;0,37;0,53;0,12;0,58;0,75
LPA;2,67;2,25;1,81;1,22;3,66;2,94;11,97;4,62;5,02
P/SR;0,95;0,75;1,00;1,12;0,94;1,31;0,24;1,32;1,44
P/Cap. Giro;4,11;3,84;4,17;-74,30;2,63;3,94;0,87;4,96;3,81
P/Ativo Circ. Liq.;-0,52;-0,39;-0,54;-0,44;-0,57;-0,79;-0,18;-0,92;-1,31
Dív. líquida/PL;1,65;1,64;1,62;2,00;1,18;0,97;1,35;1,21;0,58
Dív. líquida/EBITDA;4,05;5,69;4,00;5,13;2,60;1,86;2,22;-;-
Dív. líquida/EBIT;4,76;4,95;4,47;6,31;3,01;2,13;2,55;3,27;1,98
PL/Ativos;0,23;0,22;0,20;0,18;0,21;0,24;0,22;0,22;0,27
Passivos/Ativos;0,74;0,74;0,76;0,80;0,76;0,72;0,74;0,74;0,67
Liq. corrente;1,57;1,46;1,54;0,98;1,67;1,68;1,86;1,46;1,84
M. Bruta;26,64%;28,78%;29,63%;31,57%;28,45%;33,46%;30,48%;25,91%;28,94%
M. EBITDA;22,72%;16,57%;20,87%;23,91%;23,81%;30,53%;26,31%;-%;-%
M. EBIT;19,36%;19,04%;18,66%;19,45%;20,57%;26,73%;22,92%;18,47%;15,55%
M. Líquida;6,56%;6,20%;5,06%;5,06%;15,24%;16,63%;12,85%;8,16%;10,99%
ROE;11,78%;10,77%;9,84%;8,27%;28,96%;28,44%;29,78%;16,40%;20,84%
ROA;2,67%;2,42%;2,00%;1,52%;5,99%;6,74%;6,44%;3,60%;5,70%
ROIC;10,39%;9,99%;10,56%;7,54%;12,13%;12,88%;12,58%;10,74%;10,81%
Giro ativos;0,41;0,39;0,40;0,30;0,39;0,41;0,50;0,44;0,52
CAGR Receitas 5 anos;19,27%;19,27%;29,50%;24,50%;24,97%;19,79%;22,53%;19,00%;25,75%
CAGR Lucros 5 anos;6,84%;3,08%;17,72%;6,62%;38,99%;29,77%;30,52%;67,98%;48,88%
