;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;5,21%;5,33%;1,95%;5,16%;8,33%;4,25%
Div;;;;0.395616;0.640029;0.370135;1.111362;1.031213;0.639709
P/L;-3,29;-5,94;-211,67;-20,79;7,20;16,60;13,87;7,95;10,22
PEG Ratio;-0,01;-;-;-;-;-;-;1,41;0,59
P/VP;0,83;0,46;0,94;0,63;0,95;1,61;1,98;1,19;1,21
EV/EBITDA;32,64;13,30;42,46;15,99;7,62;14,60;13,44;9,38;13,19
EV/EBIT;-73,84;28,50;196,84;28,61;8,83;17,80;16,33;10,19;14,16
P/EBITDA;11,52;3,22;19,48;5,66;4,38;10,50;10,64;6,81;9,33
P/EBIT;-26,07;6,89;90,34;10,13;5,08;12,80;12,92;7,40;10,02
VPA;9,35;11,43;12,00;12,06;12,62;11,77;10,90;10,43;12,48
P/Ativo;0,15;0,10;0,25;0,16;0,29;0,51;0,65;0,40;0,46
LPA;-2,37;-0,89;-0,05;-0,37;1,67;1,14;1,55;1,55;1,47
P/SR;0,43;0,33;0,85;0,55;0,81;1,37;1,58;1,01;1,40
P/Cap. Giro;0,60;0,54;1,05;0,70;1,06;1,85;1,92;1,05;1,32
P/Ativo Circ. Liq.;-0,35;-0,19;-0,47;-0,30;-0,53;-0,96;-1,39;-0,95;-1,07
Dív. líquida/PL;1,53;1,46;1,10;1,15;0,70;0,63;0,52;0,45;0,50
Dív. líquida/EBITDA;21,11;10,08;22,97;10,32;3,24;4,10;2,81;2,57;3,86
Dív. líquida/EBIT;-47,77;21,60;106,50;18,48;3,75;5,00;3,41;2,79;4,14
PL/Ativos;0,18;0,22;0,27;0,26;0,30;0,31;0,33;0,34;0,38
Passivos/Ativos;0,79;0,75;0,70;0,71;0,67;0,67;0,65;0,64;0,60
Liq. corrente;1,87;1,68;2,07;2,03;2,40;2,37;2,78;2,98;2,56
M. Bruta;28,66%;26,37%;22,71%;19,83%;25,86%;28,20%;30,42%;33,19%;33,87%
M. EBITDA;3,71%;10,31%;4,36%;9,76%;18,58%;13,09%;14,86%;14,87%;15,04%
M. EBIT;-1,64%;4,81%;0,94%;5,45%;16,03%;10,74%;12,23%;13,69%;14,00%
M. Líquida;-13,02%;-5,59%;-0,40%;-2,66%;11,31%;8,28%;11,40%;12,74%;13,73%
ROE;-25,34%;-7,82%;-0,44%;-3,03%;13,15%;9,70%;14,26%;14,91%;11,79%
ROA;-4,69%;-1,71%;-0,12%;-0,78%;3,98%;3,05%;4,70%;5,06%;4,49%
ROIC;-3,04%;1,33%;-2,01%;0,81%;7,30%;5,37%;7,35%;8,03%;6,06%
Giro ativos;0,36;0,31;0,30;0,29;0,35;0,37;0,41;0,40;0,33
CAGR Receitas 5 anos;8,27%;8,27%;6,52%;6,90%;10,87%;6,89%;7,66%;6,96%;4,59%
CAGR Lucros 5 anos;-%;-%;-%;-%;7,64%;0,09%;-0,85%;10,29%;4,37%
