;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;5,74%;-%;-%;-%;-%;-%;1,05%;4,42%;2,31%
Div;0.181454;;;;;;0.120354;;
P/L;4,90;2,32;-13,29;-7,52;-9,44;-1,50;79,89;10,39;15,90
PEG Ratio;-0,01;-;-;-;-;-;-;-0,41;16,76
P/VP;0,51;0,17;0,56;0,33;0,36;0,66;1,19;0,92;1,97
EV/EBITDA;5,85;4,24;8,59;13,27;20,32;-3,03;19,18;11,43;13,50
EV/EBIT;7,43;5,61;17,12;24,38;133,71;-4,56;29,57;15,81;16,82
P/EBITDA;3,28;1,14;4,49;5,25;8,95;-1,78;11,99;8,47;14,17
P/EBIT;4,17;1,51;8,95;9,65;58,88;-2,68;18,48;11,72;17,66
VPA;6,18;6,61;6,22;6,49;6,78;7,04;9,63;9,67;9,35
P/Ativo;0,27;0,08;0,26;0,15;0,16;0,28;0,55;0,46;1,60
LPA;0,64;0,47;-0,26;-0,28;-0,26;-3,09;0,14;0,85;1,16
P/SR;0,94;0,32;1,13;0,79;0,97;1,65;2,67;2,41;5,38
P/Cap. Giro;3,37;1,17;4,98;4,02;1,60;2,17;10,88;4,84;13,66
P/Ativo Circ. Liq.;-0,33;-0,10;-0,33;-0,19;-0,21;-0,40;-0,63;-0,55;-1,98
Dív. líquida/PL;0,40;0,45;0,51;0,50;0,46;0,46;0,71;0,32;-0,09
Dív. líquida/EBITDA;2,57;3,10;4,10;8,02;11,37;-1,25;7,19;2,96;-0,67
Dív. líquida/EBIT;3,26;4,10;8,17;14,73;74,83;-1,88;11,09;4,10;-0,84
PL/Ativos;0,54;0,51;0,46;0,46;0,45;0,43;0,46;0,52;0,81
Passivos/Ativos;0,42;0,44;0,49;0,50;0,52;0,54;0,54;0,48;0,19
Liq. corrente;1,81;1,61;1,36;1,24;1,70;1,76;1,63;2,17;2,63
M. Bruta;68,62%;66,93%;63,73%;63,69%;60,16%;63,05%;60,02%;62,57%;62,11%
M. EBITDA;28,48%;28,00%;25,11%;15,13%;10,80%;-92,51%;22,31%;28,41%;37,99%
M. EBIT;22,42%;21,16%;12,59%;8,24%;1,64%;-61,43%;14,47%;20,54%;30,49%
M. Líquida;19,08%;13,77%;-8,48%;-10,57%;-10,24%;-110,19%;3,35%;23,16%;33,87%
ROE;10,43%;7,10%;-4,23%;-4,34%;-3,84%;-43,95%;1,49%;8,83%;12,38%
ROA;5,59%;3,64%;-1,96%;-2,00%;-1,72%;-18,86%;0,69%;4,58%;10,08%
ROIC;5,58%;4,91%;2,82%;1,68%;0,15%;-14,04%;3,43%;5,20%;10,68%
Giro ativos;0,29;0,26;0,23;0,19;0,17;0,17;0,21;0,20;0,30
CAGR Receitas 5 anos;-1,88%;-1,88%;-0,82%;-2,07%;-1,85%;0,02%;13,24%;24,63%;31,65%
CAGR Lucros 5 anos;41,43%;30,19%;-%;-%;-%;-%;-25,14%;22,13%;56,26%
