;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;1,01%;4,83%;4,54%;1,92%;1,49%;1,69%;46,03%;4,24%;3,52%
Div;0.41;1.52;1.44;1.32;1.2;1.2;29.45;4.57;5.06
P/L;-22.29;18.71;32.28;5.36;6.39;-17.86;95.5;21.41;96.5
PEG Ratio;0,11;-;-;-;-;-;-;-;-
P/VP;0,74;0,56;0,56;1,18;1,56;1,36;1,16;0,87;1,11
EV/EBITDA;15,50;6,71;9,11;11,23;11,96;74,14;17,43;10,54;32,74
EV/EBIT;93,93;11,85;20,72;17,81;18,42;-33,56;327,15;131,91;-86,24
P/EBITDA;11,91;4,78;6,67;10,22;9,86;54,16;13,06;10,04;27,84
P/EBIT;72,17;8,44;15,17;16,21;15,19;-24,51;245,15;125,71;-73,34
VPA;54,64;55,86;56,45;58,00;51,65;52,45;55,33;123,30;128,63
P/Ativo;0,45;0,36;0,35;0,76;0,90;0,74;0,69;0,44;0,58
LPA;-1.82;1.68;0.98;12.81;12.64;-3.98;0.67;5.03;1.49
P/SR;1,25;1,06;1,13;2,42;2,48;2,56;2,21;3,64;9,58
P/Cap. Giro;3,38;8,41;3,09;4,17;10,87;8,45;28,77;1,54;4,71
P/Ativo Circ. Liq.;-0,61;-0,43;-0,44;-1,05;-1,10;-0,87;-0,80;-1,35;-0,79
Dív. líquida/PL;0,22;0,23;0,21;0,12;0,33;0,50;0,39;0,04;0,20
Dív. líquida/EBITDA;3,59;1,93;2,44;1,01;2,09;19,99;4,37;0,50;4,90
Dív. líquida/EBIT;21,76;3,41;5,55;1,60;3,22;-9,05;81,99;6,20;-12,90
PL/Ativos;0,60;0,64;0,63;0,64;0,58;0,54;0,59;0,50;0,52
Passivos/Ativos;0,40;0,36;0,37;0,36;0,42;0,46;0,41;0,50;0,48
Liq. corrente;2,00;1,33;2,43;3,02;1,89;2,31;1,20;1,73;1,91
M. Bruta;9,99%;36,39%;35,08%;35,45%;35,13%;33,71%;34,66%;32,27%;18,11%
M. EBITDA;10,53%;22,22%;16,96%;23,62%;25,17%;4,73%;16,93%;36,30%;34,42%
M. EBIT;1,74%;12,58%;7,46%;14,90%;16,34%;-10,44%;0,90%;2,90%;-13,07%
M. Líquida;-5,63%;5,68%;3,51%;45,08%;38,83%;-14,33%;2,31%;17,02%;9,93%
ROE;-3,32%;3,01%;1,74%;22,09%;24,47%;-7,59%;1,22%;4,08%;1,16%
ROA;-2,00%;1,92%;1,10%;14,19%;14,15%;-4,12%;0,72%;2,05%;0,60%
ROIC;-0,31%;3,75%;2,72%;4,48%;6,26%;-3,57%;0,09%;0,43%;-2,44%
Giro ativos;0,36;0,34;0,31;0,31;0,36;0,29;0,31;0,12;0,06
CAGR Receitas 5 anos;-10,45%;-11,79%;2,21%;-19,13%;-16,00%;-18,04%;-16,92%;-27,12%;-4,30%
CAGR Lucros 5 anos;4,23%;-35,06%;35,59%;8,57%;-%;-29,45%;-2,10%;8,92%;12,45%
