;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;3,86%;3,53%;2,99%;2,77%;1,78%;2,02%;1,64%;1,99%;1,84%
Div;6.8;6.47;6.45;5.86;5.2;4.54;3.77;3.15;2.63
P/L;28.07;38.01;67.86;55.86;51.92;58.98;53.92;56.79;53.14
PEG Ratio;0,18;-;-;-;-;-;-;-;-
P/VP;20,87;25,35;23,98;17,70;26,24;24,36;20,14;13,06;9,80
EV/EBITDA;31,72;16,66;22,73;21,59;28,69;-;27,40;21,77;21,50
EV/EBIT;72,30;23,88;47,16;47,31;47,08;48,62;45,51;45,22;40,10
P/EBITDA;22,25;11,89;16,63;15,76;21,95;-;22,45;16,94;16,35
P/EBIT;50,70;17,04;34,50;34,53;36,03;38,14;37,28;35,19;30,51
VPA;8,44;7,24;9,00;11,97;11,15;9,22;11,41;12,11;14,55
P/Ativo;1,29;1,40;1,52;1,47;1,91;2,11;2,38;2,11;1,84
LPA;6.28;4.82;3.18;3.79;5.63;3.81;4.26;2.79;2.69
P/SR;7,89;8,46;10,05;9,21;14,25;12,40;13,43;9,37;9,18
P/Cap. Giro;-33,56;-22,00;-28,44;-21,04;-24,97;-132,96;-34,70;-30,23;-129,08
P/Ativo Circ. Liq.;-1,37;-1,48;-1,62;-1,55;-2,02;-2,25;-2,53;-2,28;-1,96
Dív. líquida/PL;8,89;10,17;8,80;6,56;8,05;6,70;4,45;3,72;3,08
Dív. líquida/EBITDA;9,48;4,77;6,10;5,84;6,74;-;4,96;4,83;5,14
Dív. líquida/EBIT;21,60;6,84;12,66;12,79;11,06;10,49;8,23;10,03;9,60
PL/Ativos;0,06;0,06;0,06;0,08;0,07;0,09;0,12;0,16;0,19
Passivos/Ativos;0,94;0,94;0,94;0,92;0,93;0,91;0,86;0,81;0,78
Liq. corrente;0,59;0,45;0,51;0,44;0,41;0,79;0,47;0,51;0,81
M. Bruta;18,11%;74,58%;74,42%;69,53%;71,34%;72,30%;70,76%;70,73%;69,14%
M. EBITDA;35,46%;71,18%;60,46%;58,44%;64,90%;-%;59,82%;55,28%;56,15%
M. EBIT;15,56%;49,66%;29,14%;26,68%;39,55%;32,51%;36,02%;26,61%;30,10%
M. Líquida;28,11%;22,27%;14,81%;16,49%;27,44%;21,02%;24,90%;16,49%;17,28%
ROE;74,34%;66,67%;35,33%;31,69%;50,53%;41,30%;37,34%;22,99%;18,45%
ROA;4,60%;3,69%;2,25%;2,63%;3,67%;3,58%;4,41%;3,72%;3,47%
ROIC;3,07%;11,69%;6,57%;6,40%;7,11%;7,44%;9,38%;7,06%;7,47%
Giro ativos;0,16;0,17;0,15;0,16;0,13;0,17;0,18;0,23;0,20
CAGR Receitas 5 anos;5,96%;6,12%;7,68%;10,09%;11,00%;13,08%;17,22%;18,30%;18,81%
CAGR Lucros 5 anos;3,85%;2,03%;6,49%;21,84%;23,23%;18,70%;17,53%;14,22%;19,26%
