;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,34%;2,14%;2,76%;2,14%;2,33%;3,02%;3,31%;4,49%;3,60%
Div;0.62;2.47;2.32;2.16;2.01;2.16;2.94;2.83;2.72
P/L;37.35;32.29;34.94;28.47;33.26;-31.03;13.69;10.2;13.11
PEG Ratio;0,37;-;-;-;-;-;-;-;-
P/VP;3,82;2,56;1,87;2,04;1,76;1,49;1,81;1,40;2,02
EV/EBITDA;40,75;15,28;15,59;15,10;14,08;41,30;13,50;17,15;7,23
EV/EBIT;111,94;23,56;27,88;23,49;24,33;-132,61;19,87;26,34;9,02
P/EBITDA;35,92;12,41;11,69;12,87;11,89;34,04;8,97;9,90;5,52
P/EBIT;98,67;19,14;20,90;20,02;20,55;-109,28;13,20;15,21;6,88
VPA;48,12;45,16;45,07;49,54;48,93;47,84;48,93;45,15;37,53
P/Ativo;1,46;0,95;0,69;0,93;0,80;0,67;0,54;0,40;0,62
LPA;4.92;3.58;2.41;3.54;2.59;-2.3;6.49;6.19;5.77
P/SR;2,86;1,91;1,62;2,21;2,00;1,91;1,67;1,55;1,00
P/Cap. Giro;63,39;-421,18;67,42;44,45;19,47;14,33;5,06;13,00;7,05
P/Ativo Circ. Liq.;-2,21;-1,38;-0,98;-1,27;-1,08;-0,91;-0,97;-0,54;-0,93
Dív. líquida/PL;0,51;0,59;0,62;0,35;0,32;0,32;0,92;1,02;0,62
Dív. líquida/EBITDA;4,83;2,87;3,90;2,23;2,19;7,26;4,53;7,25;1,71
Dív. líquida/EBIT;13,26;4,43;6,97;3,48;3,78;-23,32;6,67;11,14;2,13
PL/Ativos;0,38;0,37;0,37;0,46;0,45;0,45;0,30;0,29;0,31
Passivos/Ativos;0,62;0,63;0,63;0,54;0,55;0,55;0,70;0,71;0,69
Liq. corrente;1,07;0,99;1,04;1,09;1,19;1,21;1,32;1,13;1,35
M. Bruta;4,93%;19,09%;17,54%;20,38%;19,40%;15,08%;23,71%;20,85%;26,13%
M. EBITDA;7,97%;15,38%;13,86%;17,15%;16,79%;5,60%;18,64%;15,65%;18,07%
M. EBIT;2,90%;9,98%;7,75%;11,02%;9,71%;-1,74%;12,66%;10,19%;14,49%
M. Líquida;7,67%;5,91%;4,64%;7,75%;6,00%;-6,14%;12,21%;15,18%;7,61%
ROE;10,22%;7,94%;5,34%;7,16%;5,29%;-4,82%;13,25%;13,70%;15,37%
ROA;3,91%;2,93%;1,97%;3,27%;2,39%;-2,14%;3,97%;3,93%;4,70%
ROIC;0,93%;6,78%;4,71%;6,32%;5,23%;-1,50%;6,26%;2,90%;10,21%
Giro ativos;0,51;0,50;0,43;0,42;0,40;0,35;0,32;0,26;0,62
CAGR Receitas 5 anos;12,23%;14,71%;2,31%;2,38%;0,17%;-4,77%;-9,32%;0,73%;0,53%
CAGR Lucros 5 anos;-3,57%;-10,18%;2,69%;-5,23%;-%;-1,64%;-0,92%;-2,36%;0,30%
