;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,23%;1,04%;2,08%;2,78%;1,74%;0,66%;2,29%;2,30%;1,93%
Div;0.82;2.4;2.99;2.94;2.07;0.68;2.68;2.38;2.0
P/L;29.21;22.08;1.76;11.62;-69.88;19.73;20.3;51.12;-84.87
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;8,38;5,82;3,79;2,75;3,25;2,82;2,66;2,41;2,55
EV/EBITDA;17,29;13,24;-;-;33,07;10,82;8,83;8,33;35,61
EV/EBIT;21,10;16,94;1,29;7,33;-278,30;19,30;13,26;13,26;-83,02
P/EBITDA;17,87;13,61;-;-;38,24;12,36;10,37;10,49;39,16
P/EBIT;21,81;17,41;1,31;8,74;-321,78;22,05;15,57;16,70;-91,31
VPA;42,69;39,66;38,04;38,42;36,58;36,84;44,05;42,98;40,60
P/Ativo;3,08;2,16;1,36;0,90;1,07;1,04;1,47;1,35;1,49
LPA;12.25;10.46;81.8;9.09;-1.7;5.26;5.77;2.02;-1.22
P/SR;3,07;2,15;1.430,01;1,12;1,92;1,23;1,39;1,35;1,27
P/Cap. Giro;13,10;7,54;5,03;3,56;3,23;5,91;3,65;4,24;4,70
P/Ativo Circ. Liq.;-6,66;-4,40;-2,66;-1,99;-2,30;-1,94;-3,73;-3,21;-3,12
Dív. líquida/PL;-0,27;-0,16;-0,05;-0,44;-0,44;-0,35;-0,39;-0,50;-0,23
Dív. líquida/EBITDA;-0,58;-0,37;-;-;-5,17;-1,54;-1,54;-2,16;-3,55
Dív. líquida/EBIT;-0,71;-0,47;-0,02;-1,40;43,48;-2,75;-2,31;-3,44;8,29
PL/Ativos;0,37;0,37;0,36;0,33;0,33;0,37;0,55;0,56;0,58
Passivos/Ativos;0,63;0,63;0,64;0,67;0,67;0,63;0,45;0,44;0,42
Liq. corrente;1,78;2,29;2,23;1,87;2,66;1,61;3,00;2,24;2,55
M. Bruta;68,55%;66,83%;64,65%;66,70%;65,02%;59,31%;61,56%;60,68%;54,88%
M. EBITDA;17,15%;15,81%;-%;-%;5,03%;9,96%;13,35%;12,83%;3,23%
M. EBIT;14,05%;12,36%;109.286,73%;12,84%;-0,60%;5,58%;8,90%;8,06%;-1,39%
M. Líquida;10,49%;9,75%;81.119,25%;9,65%;-2,75%;6,24%;6,83%;2,63%;-1,49%
ROE;28,70%;26,38%;215,06%;23,66%;-4,65%;14,27%;13,11%;4,71%;-3,01%
ROA;10,54%;9,79%;76,99%;7,77%;-1,54%;5,28%;7,25%;2,65%;-1,76%
ROIC;19,84%;17,90%;137,73%;16,04%;-1,71%;7,40%;10,32%;4,59%;-2,52%
Giro ativos;1,00;1,00;0,00;0,81;0,56;0,85;1,06;1,01;1,18
CAGR Receitas 5 anos;0,99%;-74,67%;-75,22%;-9,88%;-4,17%;-3,26%;-2,30%;-0,61%;5,52%
CAGR Lucros 5 anos;8,45%;100,13%;-%;-%;-11,36%;-11,10%;-26,33%;-%;-6,93%
