;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;2,10%;2,69%;3,07%;3,17%;2,32%;3,20%;2,88%;2,95%;2,95%
Div;1.63;1.59;1.55;1.51;1.47;1.43;1.38;;1.13
P/L;30.09;22.85;16.28;16.57;25.24;16.86;17.51;;19.7
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;6,54;5,19;4,63;4,92;6,48;4,99;6,06;4,51;2,86
EV/EBITDA;20,53;15,81;10,73;11,07;16,34;-;11,24;10,75;9,89
EV/EBIT;25,07;18,80;11,91;12,53;18,57;11,97;12,62;12,43;11,60
P/EBITDA;19,76;14,97;11,75;11,65;17,18;-;11,74;12,04;12,27
P/EBIT;24,13;17,81;13,04;13,19;19,51;12,99;13,19;13,93;14,40
VPA;11,86;11,41;10,92;9,68;9,79;8,97;7,91;9,61;13,38
P/Ativo;2,50;1,90;2,02;2,08;2,74;1,99;2,08;1,79;1,46
LPA;2.58;2.59;3.1;2.88;2.51;2.65;2.74;0.02;1.94
P/SR;5,41;4,38;3,60;3,80;5,36;3,84;3,92;3,95;3,94
P/Cap. Giro;-3.926,78;-63,35;17,05;17,67;20,79;10,37;12,68;5,60;3,37
P/Ativo Circ. Liq.;-3,51;-2,69;-3,51;-3,42;-4,58;-3,69;-4,07;-4,15;-4,11
Dív. líquida/PL;0,26;0,29;-0,40;-0,25;-0,31;-0,39;-0,26;-0,49;-0,56
Dív. líquida/EBITDA;0,77;0,83;-1,02;-0,58;-0,84;-;-0,50;-1,30;-2,38
Dív. líquida/EBIT;0,94;0,99;-1,13;-0,66;-0,95;-1,02;-0,57;-1,50;-2,80
PL/Ativos;0,38;0,37;0,44;0,42;0,42;0,40;0,34;0,40;0,51
Passivos/Ativos;0,62;0,63;0,56;0,58;0,58;0,60;0,66;0,60;0,49
Liq. corrente;1,00;0,91;1,38;1,43;1,49;1,72;1,51;2,29;3,03
M. Bruta;64,94%;64,73%;62,73%;62,55%;64,02%;64,26%;62,94%;62,04%;62,96%
M. EBITDA;27,37%;29,27%;30,65%;32,57%;31,23%;-%;33,38%;32,79%;32,15%
M. EBIT;22,40%;24,61%;27,62%;28,78%;27,49%;29,52%;29,73%;28,34%;27,39%
M. Líquida;17,97%;19,18%;22,13%;22,91%;21,26%;22,75%;22,39%;0,22%;20,02%
ROE;21,73%;22,70%;28,44%;29,70%;25,66%;29,57%;34,62%;0,25%;14,53%
ROA;8,32%;8,29%;12,38%;12,57%;10,86%;11,82%;11,88%;0,10%;7,40%
ROIC;15,71%;14,82%;24,72%;24,70%;20,88%;22,47%;21,43%;1,53%;10,49%
Giro ativos;0,46;0,43;0,56;0,55;0,51;0,52;0,53;0,45;0,37
CAGR Receitas 5 anos;0,72%;2,93%;1,44%;0,23%;0,06%;1,94%;0,30%;0,83%;2,65%
CAGR Lucros 5 anos;-2,35%;158,16%;4,21%;-0,28%;4,54%;8,15%;-59,41%;3,63%;10,60%
