;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;0,63%;2,13%;3,12%;2,64%;2,75%;2,17%;-%;-%
Div;;0.87;0.82;0.72;0.6;0.54;0.5;;
P/L;54.5;18.99;10.08;-7.37;-8.38;15.12;12.07;-211.71;-30.89
PEG Ratio;-1,26;-;-;-;-;-;-;-;-
P/VP;10,55;8,41;2,55;1,84;1,29;1,15;1,41;1,45;1,24
EV/EBITDA;19,28;8,83;5,09;22,98;25,16;5,11;5,26;10,71;7,97
EV/EBIT;117,41;14,38;8,79;-17,14;-14,10;12,13;10,31;46,69;24,08
P/EBITDA;14,85;6,59;2,86;10,17;14,24;2,66;2,84;5,57;5,86
P/EBIT;90,44;10,73;4,94;-7,59;-7,98;6,33;5,57;24,27;17,71
VPA;15,38;16,39;15,10;12,58;17,68;17,11;16,33;15,74;14,81
P/Ativo;1,45;1,24;0,41;0,28;0,36;0,38;0,42;0,44;0,54
LPA;2.98;7.26;3.82;-3.15;-2.72;1.3;1.9;-0.11;-0.59
P/SR;3,20;2,72;0,92;0,66;0,88;0,84;0,95;1,25;1,44
P/Cap. Giro;-1.221,96;-149,65;7,46;11,61;5,24;24,47;-24,36;-60,17;5,93
P/Ativo Circ. Liq.;-1,86;-1,58;-0,63;-0,42;-0,49;-0,44;-0,50;-0,51;-0,66
Dív. líquida/PL;3,15;2,87;1,98;2,32;0,99;1,05;1,20;1,34;0,45
Dív. líquida/EBITDA;4,43;2,24;2,23;12,81;10,91;2,44;2,42;5,14;2,11
Dív. líquida/EBIT;26,97;3,65;3,84;-9,55;-6,12;5,80;4,74;22,42;6,37
PL/Ativos;0,14;0,15;0,16;0,15;0,28;0,33;0,30;0,30;0,43
Passivos/Ativos;0,86;0,85;0,84;0,85;0,72;0,67;0,70;0,70;0,57
Liq. corrente;0,99;0,96;1,18;1,08;1,35;1,13;0,90;0,95;1,98
M. Bruta;9,31%;43,69%;37,35%;12,25%;11,17%;40,61%;38,42%;30,74%;28,03%
M. EBITDA;21,54%;41,29%;32,00%;6,48%;6,21%;31,56%;33,38%;22,46%;24,64%
M. EBIT;3,54%;25,35%;18,54%;-8,68%;-11,08%;13,28%;17,05%;5,15%;8,16%
M. Líquida;5,87%;14,32%;9,09%;-8,94%;-10,55%;5,56%;7,86%;-0,59%;-4,68%
ROE;19,37%;44,29%;25,31%;-25,03%;-15,37%;7,60%;11,66%;-0,69%;-4,01%
ROA;2,65%;6,53%;4,07%;-3,74%;-4,29%;2,52%;3,49%;-0,21%;-1,74%
ROIC;1,97%;13,29%;8,37%;-5,96%;-7,86%;6,56%;8,36%;2,07%;-0,55%
Giro ativos;0,45;0,46;0,45;0,42;0,41;0,45;0,44;0,35;0,37
CAGR Receitas 5 anos;7,84%;10,08%;20,38%;18,52%;16,34%;14,59%;-%;-%;-%
CAGR Lucros 5 anos;23,43%;-%;-%;-%;-%;-%;-%;-%;-%
