;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,29%;1,63%;1,51%;1,49%;1,65%;2,01%;1,91%;2,24%;1,93%
Div;0.91;4.5;3.41;3.29;3.19;3.09;2.97;2.89;2.82
P/L;12.76;11.94;10.15;17.43;9.66;19.66;15.84;15.02;17.57
PEG Ratio;-3,96;-;-;-;-;-;-;-;-
P/VP;1,72;1,73;1,54;1,81;1,38;1,17;1,28;1,18;1,33
EV/EBITDA;45,78;10,69;10,76;14,47;9,46;16,18;13,59;12,22;15,95
EV/EBIT;44,49;10,65;10,93;15,44;10,02;18,46;15,23;14,37;19,47
P/EBITDA;38,40;9,11;8,84;12,15;7,55;13,02;10,85;9,56;12,84
P/EBIT;37,32;9,08;8,98;12,96;8,00;14,85;12,16;11,24;15,67
VPA;182,58;159,77;146,83;121,85;139,99;131,71;122,09;109,18;110,23
P/Ativo;0,46;0,45;0,40;0,46;0,41;0,36;0,40;0,35;0,41
LPA;24.58;23.14;22.28;12.65;20.02;7.83;9.83;8.6;8.32
P/SR;2,11;1,99;1,84;2,12;2,01;1,93;2,06;1,82;2,10
P/Cap. Giro;-;-;-;-;-;-;-;-;-
P/Ativo Circ. Liq.;-0,46;-0,45;-0,40;-0,46;-0,41;-0,36;-0,40;-0,35;-0,41
Dív. líquida/PL;0,33;0,30;0,33;0,35;0,35;0,28;0,32;0,33;0,32
Dív. líquida/EBITDA;7,38;1,58;1,92;2,32;1,91;3,16;2,74;2,67;3,11
Dív. líquida/EBIT;7,17;1,57;1,95;2,48;2,02;3,61;3,07;3,13;3,80
PL/Ativos;0,27;0,26;0,26;0,25;0,30;0,31;0,31;0,30;0,31
Passivos/Ativos;0,73;0,74;0,74;0,75;0,70;0,69;0,69;0,70;0,69
Liq. corrente;-;-;-;-;-;-;-;-;-
M. Bruta;7,06%;28,55%;27,64%;25,23%;27,75%;19,32%;25,05%;24,90%;22,74%
M. EBITDA;5,49%;21,80%;20,83%;17,47%;26,68%;14,82%;19,02%;19,04%;16,38%
M. EBIT;5,65%;21,88%;20,50%;16,37%;25,16%;13,00%;16,97%;16,19%;13,43%
M. Líquida;16,54%;16,63%;18,15%;12,17%;20,85%;9,82%;13,03%;12,11%;11,97%
ROE;13,46%;14,48%;15,17%;10,38%;14,30%;5,94%;8,05%;7,87%;7,55%
ROA;3,58%;3,76%;3,91%;2,64%;4,27%;1,85%;2,52%;2,36%;2,31%
ROIC;0,98%;11,43%;11,19%;7,75%;10,56%;4,91%;6,33%;6,46%;5,82%
Giro ativos;0,22;0,23;0,22;0,22;0,20;0,19;0,19;0,20;0,19
CAGR Receitas 5 anos;10,28%;8,74%;5,97%;5,41%;13,65%;12,26%;11,18%;12,45%;13,33%
CAGR Lucros 5 anos;15,79%;17,91%;6,32%;15,61%;4,51%;9,32%;1,06%;7,37%;21,84%
