;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;24.16;37.68;47.44;28.49;37.98;40.66;25.32;20.35;324.77
PEG Ratio;0,71;-;-;-;-;-;-;-;-
P/VP;3,30;5,55;4,63;4,83;10,65;9,56;7,49;6,42;6,62
EV/EBITDA;44,23;26,22;31,62;20,20;27,93;27,48;16,98;12,45;12,26
EV/EBIT;98,46;33,33;48,28;27,78;33,35;33,91;21,42;16,32;23,71
P/EBITDA;40,55;24,65;27,54;17,64;27,36;26,10;15,78;10,71;8,86
P/EBIT;90,29;31,33;42,05;24,25;32,68;32,22;19,90;14,04;17,15
VPA;73,96;69,62;59,09;53,12;55,86;40,21;34,11;24,81;15,68
P/Ativo;1,53;2,50;1,92;1,75;5,12;3,81;2,92;1,97;1,29
LPA;10.11;10.25;5.76;9.0;15.67;9.45;10.09;7.82;0.32
P/SR;2,35;3,99;3,06;2,28;5,65;4,61;3,07;2,03;1,48
P/Cap. Giro;12,71;27,03;189,78;-29,38;-286,42;-35,45;-65,90;-61,64;87,64
P/Ativo Circ. Liq.;-2,25;-3,60;-2,49;-2,34;-7,02;-5,00;-3,92;-2,70;-1,72
Dív. líquida/PL;0,30;0,35;0,69;0,70;0,22;0,50;0,57;1,04;2,53
Dív. líquida/EBITDA;3,67;1,57;4,08;2,56;0,57;1,37;1,20;1,74;3,39
Dív. líquida/EBIT;8,18;2,00;6,24;3,53;0,68;1,69;1,52;2,28;6,57
PL/Ativos;0,46;0,45;0,42;0,36;0,48;0,40;0,39;0,31;0,20
Passivos/Ativos;0,54;0,55;0,58;0,64;0,52;0,60;0,61;0,69;0,80
Liq. corrente;1,61;1,43;1,05;0,81;0,94;0,69;0,85;0,89;1,06
M. Bruta;48,39%;48,44%;46,31%;45,39%;46,70%;45,03%;46,82%;46,97%;45,94%
M. EBITDA;5,80%;16,20%;11,13%;12,94%;20,65%;17,65%;19,46%;18,97%;16,74%
M. EBIT;2,61%;12,75%;7,29%;9,41%;17,29%;14,30%;15,43%;14,46%;8,65%
M. Líquida;9,74%;10,60%;6,46%;8,01%;14,87%;11,33%;12,13%;9,98%;0,46%
ROE;13,66%;14,72%;9,75%;16,94%;28,05%;23,51%;29,58%;31,54%;2,04%
ROA;6,35%;6,63%;4,05%;6,15%;13,47%;9,38%;11,55%;9,70%;0,40%
ROIC;-0,35%;9,17%;5,63%;9,74%;21,18%;17,11%;21,86%;18,31%;8,34%
Giro ativos;0,65;0,63;0,63;0,77;0,91;0,83;0,95;0,97;0,87
CAGR Receitas 5 anos;2,12%;1,68%;9,21%;9,50%;4,03%;21,83%;32,37%;30,16%;29,44%
CAGR Lucros 5 anos;-0,60%;-6,80%;93,65%;-%;-%;76,23%;25,73%;-32,67%;-%
