;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;6,99%;5,14%;4,62%;3,30%;-%;1,37%;4,58%;5,10%;4,28%
Div;1.25;0.9;0.9;0.53;;0.2;0.85;0.85;0.85
P/L;16.66;17.57;18.51;18.09;;-14.1;14.46;11.38;26.05
PEG Ratio;7,07;-;-;-;-;-;-;-;-
P/VP;1,85;1,85;2,07;1,71;1,93;1,63;1,82;1,65;2,11
EV/EBITDA;17,57;9,82;9,95;10,01;19,17;-143,88;8,32;6,04;11,25
EV/EBIT;103,93;17,92;17,12;18,18;185,42;-17,63;13,11;9,93;21,68
P/EBITDA;12,84;7,17;8,13;7,64;14,42;-109,78;7,13;5,09;9,32
P/EBIT;75,90;13,09;13,99;13,88;139,53;-13,45;11,24;8,38;17,96
VPA;9,69;9,45;9,43;9,41;9,02;8,96;10,21;10,10;9,42
P/Ativo;0,94;0,94;1,12;0,93;1,01;0,80;1,08;1,02;1,26
LPA;1.07;1.0;1.05;0.89;-0.02;-1.04;1.28;1.46;0.76
P/SR;2,07;2,15;2,58;2,33;4,30;6,37;2,43;2,24;2,73
P/Cap. Giro;-20,19;-19,32;-214,05;-22,54;-151,44;7,27;25,15;12,58;42,83
P/Ativo Circ. Liq.;-0,98;-0,98;-1,23;-0,99;-1,08;-0,98;-1,24;-1,17;-1,36
Dív. líquida/PL;0,68;0,69;0,46;0,53;0,63;0,51;0,30;0,31;0,44
Dív. líquida/EBITDA;4,74;2,65;1,82;2,37;4,74;-34,11;1,19;0,95;1,93
Dív. líquida/EBIT;28,02;4,84;3,13;4,30;45,89;-4,18;1,88;1,55;3,72
PL/Ativos;0,51;0,51;0,54;0,55;0,52;0,49;0,59;0,62;0,60
Passivos/Ativos;0,48;0,48;0,44;0,44;0,47;0,50;0,39;0,37;0,39
Liq. corrente;0,47;0,47;0,95;0,57;0,91;2,55;1,51;2,76;1,60
M. Bruta;15,52%;65,06%;65,56%;66,27%;65,64%;51,73%;63,56%;63,41%;63,43%
M. EBITDA;16,13%;30,05%;31,73%;30,55%;29,79%;-5,80%;34,12%;43,95%;29,26%
M. EBIT;2,73%;16,47%;18,43%;16,81%;3,08%;-47,35%;21,65%;26,74%;15,18%
M. Líquida;12,43%;12,26%;13,93%;12,90%;-0,38%;-45,19%;16,82%;19,68%;10,47%
ROE;11,08%;10,55%;11,16%;9,43%;-0,17%;-11,58%;12,57%;14,50%;8,09%
ROA;5,66%;5,34%;6,04%;5,16%;-0,09%;-5,68%;7,48%;8,99%;4,82%
ROIC;1,13%;7,89%;8,70%;7,31%;-0,02%;-8,32%;10,38%;11,71%;6,75%
Giro ativos;0,46;0,44;0,43;0,40;0,23;0,13;0,44;0,46;0,46
CAGR Receitas 5 anos;0,77%;-0,78%;-1,85%;-11,85%;-21,25%;0,55%;1,35%;1,26%;2,87%
CAGR Lucros 5 anos;-5,40%;-7,40%;2,34%;-%;-%;4,68%;27,95%;56,02%;-%
