;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;2,81%;2,87%;3,08%;2,03%;1,65%;5,90%;8,26%;10,22%;10,07%
Div;2.26;2.06;1.87;1.7;1.54;4.55;5.01;4.44;3.93
P/L;25.79;21.23;17.05;40.06;51.29;51.78;31.4;12.52;13.66
PEG Ratio;1,95;-;-;-;-;-;-;-;-
P/VP;3,10;2,94;2,63;4,23;4,93;4,14;3,20;2,43;2,60
EV/EBITDA;36,42;16,35;11,69;25,15;27,57;22,87;15,21;9,30;12,09
EV/EBIT;813,71;27,73;18,47;52,43;53,70;45,48;26,41;13,65;17,22
P/EBITDA;23,53;10,51;7,44;18,04;21,16;17,42;11,21;6,39;8,29
P/EBIT;525,74;17,83;11,75;37,61;41,23;34,64;19,45;9,39;11,81
VPA;26,02;24,36;23,13;19,74;18,95;18,64;18,93;17,86;15,01
P/Ativo;0,82;0,78;0,70;1,05;1,30;1,18;1,01;0,80;0,75
LPA;3.12;3.38;3.56;2.09;1.82;1.49;1.93;3.47;2.86
P/SR;31,14;5,96;4,43;7,93;10,74;8,40;6,16;4,97;4,28
P/Cap. Giro;-16,38;-11,00;-9,89;-12,58;-22,49;-18,49;-18,36;-7,44;-18,09
P/Ativo Circ. Liq.;-0,87;-0,83;-0,77;-1,14;-1,39;-1,26;-1,07;-0,85;-0,81
Dív. líquida/PL;1,70;1,64;1,50;1,67;1,49;1,30;1,14;1,11;1,19
Dív. líquida/EBITDA;12,89;5,84;4,26;7,11;6,40;5,45;4,01;2,90;3,80
Dív. líquida/EBIT;287,97;9,90;6,73;14,82;12,47;10,84;6,96;4,27;5,41
PL/Ativos;0,27;0,26;0,27;0,25;0,26;0,29;0,31;0,33;0,29
Passivos/Ativos;0,73;0,73;0,73;0,75;0,73;0,71;0,68;0,67;0,71
Liq. corrente;0,55;0,47;0,55;0,51;0,53;0,47;0,53;0,36;0,64
M. Bruta;55,28%;60,06%;63,94%;48,38%;50,32%;59,49%;58,33%;57,78%;56,16%
M. EBITDA;132,35%;56,69%;59,63%;43,93%;50,73%;48,22%;55,00%;77,70%;51,59%
M. EBIT;5,92%;33,42%;37,75%;21,08%;26,04%;24,24%;31,69%;52,91%;36,23%
M. Líquida;120,74%;28,06%;26,00%;19,79%;20,93%;16,22%;19,63%;39,68%;31,33%
ROE;12,00%;13,86%;15,40%;10,57%;9,60%;7,99%;10,19%;19,44%;19,05%
ROA;3,18%;3,65%;4,12%;2,61%;2,54%;2,29%;3,20%;6,40%;5,49%
ROIC;-0,36%;5,94%;7,90%;3,60%;4,39%;5,09%;7,05%;10,03%;8,74%
Giro ativos;0,03;0,13;0,16;0,13;0,12;0,14;0,16;0,16;0,18
CAGR Receitas 5 anos;5,21%;10,94%;4,06%;1,13%;0,58%;2,44%;2,02%;3,79%;1,02%
CAGR Lucros 5 anos;13,01%;1,95%;-5,07%;4,22%;1,19%;8,86%;28,32%;23,00%;8,61%
