;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;3,73%;4,38%;2,50%;3,03%;3,37%;3,66%;5,03%;3,27%
Div;;2.38;2.85;2.1;2.04;1.98;1.96;1.96;1.94
P/L;10.84;14.08;14.26;18.26;17.37;16.48;18.48;10.9;20.36
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;2,70;3,74;3,54;4,69;4,29;4,46;4,59;3,78;7,80
EV/EBITDA;11,35;13,31;11,64;15,22;15,20;14,97;17,38;14,03;14,80
EV/EBIT;13,44;15,74;13,42;17,77;18,46;18,39;22,63;18,10;18,75
P/EBITDA;7,17;9,82;8,95;12,44;11,94;11,25;12,12;8,44;11,76
P/EBIT;8,49;11,61;10,32;14,53;14,50;13,83;15,79;10,88;14,90
VPA;17,24;17,05;18,40;17,88;15,70;13,18;11,66;10,29;7,61
P/Ativo;0,75;1,12;1,18;1,59;1,28;1,17;1,08;0,76;1,55
LPA;4.3;4.53;4.57;4.59;3.88;3.57;2.9;3.57;2.91
P/SR;1,28;1,77;1,84;2,60;2,24;2,04;1,92;1,48;2,16
P/Cap. Giro;-9,64;-14,33;-15,68;-16,87;-16,18;-15,17;-11,17;-7,22;-26,58
P/Ativo Circ. Liq.;-0,90;-1,31;-1,41;-1,90;-1,56;-1,40;-1,25;-0,88;-1,90
Dív. líquida/PL;1,58;1,33;1,06;1,05;1,17;1,47;1,99;2,51;2,01
Dív. líquida/EBITDA;4,18;3,49;2,69;2,78;3,26;3,71;5,25;5,60;3,04
Dív. líquida/EBIT;4,95;4,13;3,10;3,25;3,96;4,56;6,84;7,22;3,85
PL/Ativos;0,28;0,30;0,33;0,34;0,30;0,26;0,23;0,20;0,20
Passivos/Ativos;0,72;0,70;0,67;0,66;0,68;0,72;0,75;0,77;0,76
Liq. corrente;0,67;0,65;0,69;0,63;0,70;0,68;0,59;0,56;0,76
M. Bruta;34,55%;34,91%;32,58%;33,71%;35,57%;34,78%;34,13%;34,53%;35,65%
M. EBITDA;17,81%;18,03%;20,56%;20,92%;18,79%;18,13%;15,84%;17,50%;18,36%
M. EBIT;15,04%;15,25%;17,84%;17,92%;15,47%;14,75%;12,17%;13,57%;14,50%
M. Líquida;11,78%;12,57%;12,91%;14,25%;12,91%;12,37%;10,39%;13,54%;10,61%
ROE;24,95%;26,57%;24,82%;25,68%;24,71%;27,07%;24,85%;34,70%;38,30%
ROA;6,94%;7,93%;8,25%;8,71%;7,35%;7,08%;5,82%;6,96%;7,60%
ROIC;9,79%;10,90%;13,42%;12,71%;9,85%;9,81%;7,82%;9,46%;11,66%
Giro ativos;0,59;0,63;0,64;0,61;0,57;0,57;0,56;0,51;0,72
CAGR Receitas 5 anos;3,32%;5,01%;3,99%;1,82%;0,00%;-1,19%;-2,40%;-1,28%;2,17%
CAGR Lucros 5 anos;7,33%;4,01%;10,31%;6,63%;12,30%;-0,80%;2,81%;1,13%;-1,15%
