;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;3,05%;4,33%;2,79%;1,34%;0,51%;2,29%;3,91%;3,81%;2,37%
Div;0.75;1.0;1.0;0.63;0.14;0.32;1.0;1.04;1.0
P/L;5.78;10.49;3.82;3.96;8.78;-1.12;-2.74;249.08;12.33
PEG Ratio;-0,18;-;-;-;-;-;-;-;-
P/VP;1,46;1,60;4,10;34,38;-15,10;-3,27;2,96;1,40;2,17
EV/EBITDA;4,06;3,21;3,30;2,65;4,22;-5,15;74,45;4,43;6,15
EV/EBIT;21,55;7,28;5,01;3,23;6,75;-3,03;-7,05;12,18;17,41
P/EBITDA;2,78;1,95;2,25;1,95;2,38;-1,99;39,93;2,52;4,32
P/EBIT;14,76;4,44;3,41;2,38;3,80;-1,17;-3,78;6,94;12,23
VPA;16,82;14,45;8,75;1,36;-1,78;-4,34;8,66;18,79;19,47
P/Ativo;0,49;0,44;0,71;1,11;0,65;0,42;0,53;0,46;0,73
LPA;4.25;2.2;9.4;11.79;3.06;-12.67;-9.35;0.11;3.42
P/SR;3,22;0,87;1,32;1,31;1,17;1,21;1,52;1,36;2,73
P/Cap. Giro;-15,25;18,79;187,80;-69,92;56,88;9,96;90,78;20,50;13,85
P/Ativo Circ. Liq.;-0,55;-0,53;-0,85;-1,39;-0,78;-0,49;-0,60;-0,53;-0,88
Dív. líquida/PL;0,67;1,03;1,92;12,31;-;-;2,56;1,06;0,92
Dív. líquida/EBITDA;1,28;1,26;1,05;0,70;1,84;-3,16;34,52;1,91;1,83
Dív. líquida/EBIT;6,79;2,85;1,60;0,85;2,95;-1,86;-3,27;5,24;5,18
PL/Ativos;0,34;0,27;0,17;0,03;-0,04;-0,13;0,18;0,33;0,34
Passivos/Ativos;0,66;0,73;0,83;0,97;0,99;1,08;0,79;0,67;0,66
Liq. corrente;0,78;1,15;1,02;0,93;1,07;1,41;1,06;1,22;1,45
M. Bruta;64,60%;67,45%;69,66%;67,61%;61,37%;60,36%;72,24%;75,68%;73,18%
M. EBITDA;115,63%;44,33%;58,59%;67,39%;49,15%;-60,70%;3,82%;53,74%;63,28%
M. EBIT;21,79%;19,53%;38,59%;55,20%;30,71%;-103,11%;-40,32%;19,54%;22,34%
M. Líquida;55,64%;8,26%;34,48%;33,17%;13,30%;-107,87%;-55,66%;0,54%;22,15%
ROE;25,30%;15,23%;107,53%;868,56%;-171,84%;-291,89%;-107,99%;0,56%;17,58%
ROA;8,53%;4,15%;18,73%;27,95%;7,38%;-37,53%;-19,41%;0,19%;5,95%
ROIC;4,94%;13,11%;36,61%;75,92%;27,19%;-65,01%;-27,24%;4,97%;4,59%
Giro ativos;0,15;0,50;0,54;0,84;0,55;0,35;0,35;0,34;0,27
CAGR Receitas 5 anos;9,05%;2,41%;13,47%;8,27%;-8,43%;-11,25%;-12,64%;-18,69%;-20,49%
CAGR Lucros 5 anos;-%;134,81%;22,55%;-%;-%;-%;-55,08%;-7,49%;-%
