;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;80.64;77.96;71.08;51.6;74.12;64.43;19.68;35.48;57.86
PEG Ratio;38,46;-;-;-;-;-;-;-;-
P/VP;16,46;17,61;21,74;15,96;18,82;15,26;9,25;9,52;11,94
EV/EBITDA;123,80;49,16;50,27;36,24;-;47,30;30,70;23,45;25,90
EV/EBIT;182,79;55,79;55,87;40,88;65,26;58,05;38,37;30,48;34,78
P/EBITDA;124,20;49,26;50,51;36,35;-;48,03;31,28;23,62;25,81
P/EBIT;183,38;55,90;56,14;41,00;66,21;58,95;39,10;30,71;34,66
VPA;19,10;17,07;12,53;10,07;9,90;8,94;7,49;4,57;3,50
P/Ativo;8,91;9,17;13,05;8,53;11,76;9,63;5,80;4,97;4,88
LPA;3.9;3.85;3.83;3.11;2.51;2.12;3.52;1.23;0.72
P/SR;16,41;17,73;18,09;12,30;17,26;14,18;8,33;5,74;6,08
P/Cap. Giro;29,70;31,10;192,05;121,99;69,28;55,82;39,16;50,67;34,98
P/Ativo Circ. Liq.;-16,11;-16,59;-20,04;-12,77;-19,31;-15,39;-8,90;-8,08;-8,21
Dív. líquida/PL;-0,05;-0,04;-0,11;-0,05;-0,27;-0,23;-0,17;-0,07;0,04
Dív. líquida/EBITDA;-0,40;-0,10;-0,25;-0,11;-;-0,73;-0,58;-0,17;0,09
Dív. líquida/EBIT;-0,59;-0,11;-0,27;-0,13;-0,95;-0,90;-0,72;-0,22;0,12
PL/Ativos;0,54;0,52;0,60;0,53;0,62;0,63;0,63;0,52;0,41
Passivos/Ativos;0,46;0,48;0,40;0,47;0,38;0,37;0,37;0,48;0,59
Liq. corrente;3,05;2,93;1,24;1,27;1,77;1,86;1,74;1,34;1,53
M. Bruta;21,79%;86,05%;89,36%;89,57%;89,73%;88,61%;88,60%;87,90%;87,78%
M. EBITDA;13,22%;35,99%;35,82%;33,83%;-%;29,53%;26,63%;24,30%;23,54%
M. EBIT;8,95%;31,71%;32,23%;29,99%;26,07%;24,06%;21,31%;18,69%;17,53%
M. Líquida;20,35%;22,74%;25,46%;23,84%;23,29%;22,02%;42,33%;16,17%;10,50%
ROE;20,41%;22,58%;30,58%;30,93%;25,39%;23,69%;47,03%;26,84%;20,63%
ROA;11,05%;11,76%;18,36%;16,53%;15,87%;14,95%;29,46%;14,01%;8,44%
ROIC;0,80%;15,83%;26,58%;24,96%;22,88%;21,25%;-0,50%;21,28%;13,37%
Giro ativos;0,54;0,52;0,72;0,69;0,68;0,68;0,70;0,87;0,80
CAGR Receitas 5 anos;14,72%;13,85%;12,88%;10,47%;9,53%;8,12%;7,93%;7,93%;9,57%
CAGR Lucros 5 anos;1,31%;24,66%;32,99%;27,93%;18,53%;44,15%;16,05%;-14,24%;22,97%
