;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;49.67;48.88;35.23;110.14;52.6;8.66;4.52;48.44;40.69
PEG Ratio;1,91;-;-;-;-;-;-;-;-
P/VP;14,00;13,95;10,19;30,49;11,12;1,66;1,34;7,41;10,36
EV/EBITDA;175,26;40,14;27,87;88,06;40,49;-;1,31;44,62;31,65
EV/EBIT;176,18;40,16;28,29;92,26;43,85;3,55;1,35;48,38;33,12
P/EBITDA;186,57;42,68;29,90;89,89;43,88;-;4,37;50,76;34,66
P/EBIT;187,55;42,70;30,36;94,17;47,51;7,44;4,51;55,03;36,27
VPA;9,46;7,92;5,78;3,98;12,93;43,88;37,89;28,42;22,73
P/Ativo;9,24;9,93;7,39;21,99;7,71;1,16;0,93;5,16;7,00
LPA;2.67;2.26;1.67;1.1;2.73;8.39;11.25;4.35;5.79
P/SR;19,73;19,91;12,55;34,00;15,00;2,37;1,61;7,39;10,46
P/Cap. Giro;15,85;15,19;11,35;34,99;11,94;1,79;1,35;7,54;9,92
P/Ativo Circ. Liq.;-58,21;-65,36;-47,24;-121,64;-47,98;-6,09;-5,44;-43,28;-88,57
Dív. líquida/PL;-0,85;-0,83;-0,69;-0,62;-0,86;-0,87;-0,94;-0,90;-0,90
Dív. líquida/EBITDA;-11,31;-2,54;-2,04;-1,82;-3,38;-;-3,07;-6,13;-3,01
Dív. líquida/EBIT;-11,37;-2,54;-2,07;-1,91;-3,66;-3,89;-3,16;-6,65;-3,16
PL/Ativos;0,66;0,71;0,73;0,72;0,69;0,70;0,69;0,70;0,68
Passivos/Ativos;0,34;0,29;0,27;0,28;0,31;0,30;0,31;0,30;0,32
Liq. corrente;3,25;4,36;4,38;4,29;4,34;4,99;5,81;4,48;4,28
M. Bruta;64,34%;64,13%;61,95%;61,07%;63,80%;63,94%;64,06%;63,84%;64,50%
M. EBITDA;10,58%;46,64%;41,96%;37,83%;34,19%;-%;36,85%;14,55%;30,18%
M. EBIT;10,52%;46,62%;41,33%;36,10%;31,58%;31,88%;35,77%;13,42%;28,84%
M. Líquida;39,73%;40,73%;35,62%;30,87%;28,52%;27,38%;35,67%;15,25%;25,71%
ROE;28,19%;28,54%;28,91%;27,68%;21,13%;19,11%;29,71%;15,31%;25,46%
ROA;18,60%;20,31%;20,96%;19,96%;14,66%;13,39%;20,54%;10,65%;17,20%
ROIC;2,05%;28,54%;28,91%;27,68%;21,13%;19,11%;29,71%;11,45%;24,90%
Giro ativos;0,47;0,50;0,59;0,65;0,51;0,49;0,58;0,70;0,67
CAGR Receitas 5 anos;23,77%;22,19%;21,63%;21,16%;22,57%;32,78%;42,89%;53,46%;51,85%
CAGR Lucros 5 anos;27,10%;44,78%;26,16%;35,49%;39,73%;65,67%;73,66%;113,14%;67,94%
