;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;2,34%;2,34%;2,10%;2,15%;1,96%;2,35%;2,39%;2,36%;2,23%
Div;7.17;6.78;6.23;5.67;5.25;5.04;4.72;4.19;3.84
P/L;25.94;25.21;25.3;31.2;26.46;33.8;24.7;23.11;26.43
PEG Ratio;12,57;-;-;-;-;-;-;-;-
P/VP;-100,92;-54,60;-45,53;-32,10;-43,39;-20,43;-18,13;-21,87;-41,99
EV/EBITDA;50,48;17,54;17,97;20,73;18,93;21,28;16,93;16,26;15,13
EV/EBIT;88,13;20,65;20,96;25,03;22,36;26,35;19,92;18,99;17,30
P/EBITDA;42,85;14,86;15,46;17,68;16,39;17,55;13,83;13,32;12,64
P/EBIT;74,81;17,49;18,03;21,34;19,36;21,73;16,28;15,56;14,45
VPA;-3,04;-5,31;-6,51;-8,21;-6,18;-10,50;-10,90;-8,12;-4,10
P/Ativo;3,60;3,76;3,82;3,82;3,71;3,04;3,13;4,17;4,06
LPA;11.82;11.5;11.72;8.45;10.13;6.35;8.0;7.68;6.51
P/SR;8,31;8,00;8,41;8,31;8,60;8,32;7,06;6,51;6,01
P/Cap. Giro;-;280,93;190,14;118,81;63,82;2.578,81;-2.358,46;126,79;56,31
P/Ativo Circ. Liq.;-4,00;-4,10;-4,45;-4,28;-4,27;-3,45;-3,39;-4,76;-4,82
Dív. líquida/PL;-;-;-;-;-;-;-;-;-
Dív. líquida/EBITDA;7,63;2,68;2,51;3,06;2,54;3,73;3,09;2,94;2,49
Dív. líquida/EBIT;13,32;3,15;2,93;3,69;3,00;4,62;3,64;3,43;2,85
PL/Ativos;-0,04;-0,07;-0,08;-0,12;-0,09;-0,15;-0,17;-0,19;-0,10
Passivos/Ativos;1,04;1,07;1,08;1,12;1,09;1,15;1,17;1,19;1,10
Liq. corrente;1,00;1,19;1,16;1,43;1,78;1,01;0,98;1,36;1,84
M. Bruta;14,01%;56,75%;57,12%;56,97%;54,17%;50,77%;52,74%;51,30%;46,54%
M. EBITDA;19,39%;53,81%;54,37%;47,03%;52,46%;47,43%;51,04%;48,89%;47,58%
M. EBIT;11,11%;45,72%;46,61%;38,96%;44,41%;38,31%;43,37%;41,84%;41,61%
M. Líquida;32,04%;31,72%;33,22%;26,65%;32,49%;24,63%;28,59%;28,18%;22,75%
ROE;-389,04%;-216,57%;-179,92%;-102,90%;-163,99%;-60,45%;-73,39%;-94,66%;-158,88%
ROA;13,88%;14,90%;15,08%;12,25%;14,01%;8,99%;12,68%;18,06%;15,36%
ROIC;1,68%;28,10%;28,38%;24,70%;28,14%;20,09%;27,52%;27,83%;23,27%
Giro ativos;0,43;0,47;0,45;0,46;0,43;0,36;0,44;0,64;0,68
CAGR Receitas 5 anos;4,22%;3,93%;0,32%;-1,16%;-5,45%;-5,14%;-5,64%;-3,71%;-1,83%
CAGR Lucros 5 anos;6,42%;7,41%;3,53%;9,99%;0,87%;4,84%;1,18%;-1,02%;-3,16%
