;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;1,16%;1,30%;1,54%;0,94%;0,74%;-%;-%;-%
Div;;0.79;0.75;0.63;0.51;0.28;;;
P/L;11.27;10.7;35.77;9.74;28.13;16.49;;;
PEG Ratio;1,05;-;-;-;-;-;-;-;-
P/VP;3,09;4,26;5,56;4,44;6,92;5,23;-;-;-
EV/EBITDA;28,31;19,47;21,16;8,51;19,55;12,47;-0,31;-0,28;0,00
EV/EBIT;79,89;30,02;26,36;9,26;22,30;13,94;-0,35;-0,31;0,00
P/EBITDA;22,94;17,10;19,38;7,37;17,10;10,24;-;-;-
P/EBIT;64,75;26,37;24,14;8,02;19,50;11,45;-;-;-
VPA;17,23;16,03;10,33;9,29;7,84;7,21;-;-;-
P/Ativo;1,18;1,60;1,47;1,32;1,79;1,30;-;-;-
LPA;4.73;6.38;1.61;4.23;1.93;2.29;;;
P/SR;2,03;2,67;2,55;1,69;2,27;1,87;-;-;-
P/Cap. Giro;41,09;29,99;3,83;8,95;9,79;9,58;-;-;-
P/Ativo Circ. Liq.;-1,53;-2,18;-3,64;-2,12;-3,17;-1,97;-;-;-
Dív. líquida/PL;0,72;0,59;0,51;0,69;0,99;1,14;-0,06;-0,08;-
Dív. líquida/EBITDA;5,36;2,37;1,78;1,14;2,45;2,23;-0,31;-0,28;-
Dív. líquida/EBIT;15,14;3,65;2,22;1,24;2,80;2,49;-0,35;-0,31;-
PL/Ativos;0,38;0,38;0,26;0,30;0,26;0,25;0,64;0,66;-
Passivos/Ativos;0,62;0,62;0,74;0,70;0,74;0,75;0,36;0,34;-
Liq. corrente;1,14;1,25;2,80;1,64;1,72;1,67;1,33;1,37;-
M. Bruta;6,09%;26,60%;27,24%;26,76%;29,01%;29,27%;29,12%;29,44%;29,11%
M. EBITDA;8,87%;15,59%;13,14%;22,88%;13,28%;18,28%;15,19%;21,12%;19,10%
M. EBIT;3,14%;10,11%;10,55%;21,02%;11,64%;16,36%;13,39%;19,23%;17,01%
M. Líquida;18,05%;24,92%;7,12%;17,31%;8,07%;11,35%;11,37%;14,45%;6,89%
ROE;27,45%;39,80%;15,55%;45,55%;24,59%;31,70%;14,66%;19,16%;-%
ROA;10,46%;14,98%;4,11%;13,55%;6,36%;7,90%;9,44%;12,58%;-%
ROIC;-1,14%;4,60%;6,43%;21,59%;10,33%;12,17%;13,60%;17,97%;-%
Giro ativos;0,58;0,60;0,58;0,78;0,79;0,70;0,83;0,87;-
CAGR Receitas 5 anos;3,86%;0,04%;-0,60%;-%;-%;-%;-%;-%;-%
CAGR Lucros 5 anos;21,95%;-12,03%;23,91%;-%;-%;-%;-%;-%;-%
