;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;1,86%;4,14%;4,46%;4,31%;3,13%;3,61%;2,66%;2,93%;2,17%
Div;1.0;1.98;1.93;1.88;1.76;1.68;1.58;1.34;1.16
P/L;12.28;12.63;13.35;12.14;10.96;15.19;14.07;10.89;15.04
PEG Ratio;0,22;-;-;-;-;-;-;-;-
P/VP;1,32;1,27;1,22;1,32;1,52;1,32;1,79;1,45;1,81
EV/EBITDA;-34,19;-10,45;-11,28;-12,73;-9,58;-15,37;-2,69;-4,33;-2,97
EV/EBIT;-44,21;-11,30;-12,36;-13,56;-10,02;-16,51;-2,82;-4,53;-3,13
P/EBITDA;21,40;5,95;5,75;7,25;7,35;9,18;8,67;7,01;9,98
P/EBIT;27,68;6,43;6,30;7,72;7,69;9,86;9,10;7,34;10,53
VPA;40,75;37,55;35,50;33,16;37,02;35,25;33,20;31,58;29,55
P/Ativo;0,12;0,11;0,10;0,10;0,15;0,13;0,19;0,16;0,19
LPA;4.38;3.79;3.24;3.59;5.13;3.07;4.21;4.2;3.56
P/SR;2,62;1,75;1,66;2,44;3,51;2,78;3,39;2,87;3,76
P/Cap. Giro;-;-;-;-;-;-;-;-;-
P/Ativo Circ. Liq.;-0,12;-0,11;-0,10;-0,10;-0,15;-0,13;-0,19;-0,16;-0,19
Dív. líquida/PL;-3,43;-3,51;-3,61;-3,62;-3,49;-3,53;-2,34;-2,34;-2,35
Dív. líquida/EBITDA;-55,59;-16,40;-17,04;-19,98;-16,93;-24,55;-11,35;-11,35;-12,95
Dív. líquida/EBIT;-71,89;-17,73;-18,66;-21,28;-17,71;-26,37;-11,91;-11,87;-13,66
PL/Ativos;0,09;0,09;0,08;0,08;0,10;0,10;0,10;0,11;0,11
Passivos/Ativos;0,91;0,91;0,92;0,92;0,90;0,90;0,90;0,89;0,89
Liq. corrente;-;-;-;-;-;-;-;-;-
M. Bruta;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%
M. EBITDA;12,23%;29,35%;28,85%;33,60%;47,80%;30,28%;39,10%;40,85%;37,65%
M. EBIT;9,45%;27,15%;26,34%;31,55%;45,71%;28,19%;37,26%;39,04%;35,68%
M. Líquida;21,31%;13,83%;12,43%;20,08%;32,07%;18,31%;24,09%;26,32%;24,99%
ROE;10,75%;10,09%;9,13%;10,84%;13,85%;8,70%;12,70%;13,29%;12,06%
ROA;0,98%;0,87%;0,76%;0,82%;1,33%;0,83%;1,33%;1,45%;1,28%
ROIC;1,45%;13,52%;13,17%;8,76%;12,98%;9,33%;11,29%;13,06%;10,93%
Giro ativos;0,05;0,06;0,06;0,04;0,04;0,05;0,06;0,06;0,05
CAGR Receitas 5 anos;9,34%;9,53%;2,98%;1,12%;3,27%;5,02%;4,12%;1,28%;0,94%
CAGR Lucros 5 anos;-1,85%;-5,21%;-1,30%;6,22%;-2,43%;4,37%;5,03%;2,93%;4,52%
