;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;2,18%;4,34%;5,50%;2,62%;1,75%;2,87%;3,52%;5,89%;4,68%
Div;0.88;1.56;1.78;1.24;1.12;1.4;1.3;1.54;1.28
P/L;37.82;35.83;32.08;24.85;39.85;32.63;26.79;19.96;27.16
PEG Ratio;-0,58;-;-;-;-;-;-;-;-
P/VP;11,91;11,40;11,06;8,54;12,12;10,26;7,95;6,52;7,50
EV/EBITDA;88,16;24,35;21,69;16,76;26,67;21,61;17,71;13,48;15,86
EV/EBIT;133,80;27,17;24,19;18,80;30,40;24,68;20,20;15,35;18,15
P/EBITDA;88,34;24,38;21,66;16,56;26,56;21,48;17,57;13,19;15,57
P/EBIT;134,07;27,21;24,17;18,57;30,28;24,54;20,04;15,02;17,82
VPA;3,39;3,15;2,93;5,54;5,29;4,76;4,65;4,01;3,65
P/Ativo;9,07;8,78;8,30;5,94;8,58;7,07;5,58;4,52;5,40
LPA;1.07;1.0;1.01;1.9;1.61;1.5;1.38;1.31;1.01
P/SR;5,80;5,46;5,04;3,87;6,13;4,96;3,97;3,02;3,58
P/Cap. Giro;17,10;16,33;15,70;11,57;16,95;14,86;11,08;7,99;9,92
P/Ativo Circ. Liq.;-29,54;-27,74;-25,69;-18,97;-25,56;-19,13;-15,78;-14,93;-16,12
Dív. líquida/PL;-0,02;-0,02;0,01;0,10;0,05;0,06;0,06;0,14;0,14
Dív. líquida/EBITDA;-0,18;-0,03;0,02;0,20;0,11;0,12;0,14;0,29;0,30
Dív. líquida/EBIT;-0,27;-0,04;0,03;0,22;0,13;0,14;0,16;0,33;0,34
PL/Ativos;0,76;0,77;0,75;0,70;0,71;0,69;0,70;0,69;0,72
Passivos/Ativos;0,24;0,23;0,25;0,30;0,29;0,31;0,30;0,31;0,28
Liq. corrente;4,26;4,67;4,57;3,96;4,19;4,08;4,51;5,30;5,51
M. Bruta;45,15%;45,08%;45,66%;46,07%;46,20%;45,47%;47,16%;48,32%;49,28%
M. EBITDA;6,57%;22,41%;23,28%;23,36%;23,09%;23,10%;22,62%;22,92%;23,00%
M. EBIT;4,33%;20,08%;20,86%;20,83%;20,25%;20,23%;19,83%;20,13%;20,09%
M. Líquida;15,34%;15,25%;15,72%;15,57%;15,39%;15,21%;14,83%;15,14%;13,18%
ROE;31,50%;31,82%;34,49%;34,36%;30,41%;31,43%;29,67%;32,65%;27,59%
ROA;23,97%;24,49%;25,88%;23,90%;21,52%;21,67%;20,81%;22,64%;19,88%
ROIC;-1,03%;30,34%;32,30%;29,62%;27,23%;27,68%;26,73%;27,28%;23,40%
Giro ativos;1,56;1,61;1,65;1,53;1,40;1,42;1,40;1,49;1,51
CAGR Receitas 5 anos;7,19%;8,15%;9,72%;8,69%;7,86%;7,39%;8,34%;6,98%;7,44%
CAGR Lucros 5 anos;7,79%;8,96%;13,44%;13,12%;10,72%;9,86%;10,88%;6,59%;6,89%
