;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,22%;1,07%;1,35%;1,37%;1,57%;1,29%;1,35%;2,43%;1,98%
Div;0.4;1.54;1.47;1.44;1.4;1.36;1.32;1.28;1.28
P/L;15.67;15.33;73.85;21.04;16.53;23.82;20.78;13.59;26.69
PEG Ratio;0,07;-;-;-;-;-;-;-;-
P/VP;4,94;4.309,95;3,50;3,35;2,90;3,86;4,06;2,39;2,90
EV/EBITDA;-;8,64;19,66;13,27;11,38;14,91;13,93;10,53;14,14
EV/EBIT;-;10,01;30,24;17,34;14,59;19,12;17,67;14,29;23,43
P/EBITDA;-;9,08;15,53;10,16;8,43;11,69;11,98;7,78;11,06
P/EBIT;-;10,52;23,89;13,28;10,81;14,99;15,19;10,56;18,33
VPA;36,82;0,03;30,94;31,38;30,65;27,20;24,14;22,09;22,28
P/Ativo;1,72;1.466,91;1,16;1,10;0,94;1,20;1,48;0,90;1,09
LPA;11.61;9.4;1.47;5.0;5.38;4.41;4.71;3.88;2.42
P/SR;1,36;1,15;0,95;1,00;0,91;1,22;1,25;0,77;0,96
P/Cap. Giro;12,69;24.835,11;14,48;-47,40;31,91;34,63;28,93;10,12;20,70
P/Ativo Circ. Liq.;-2,65;-2.215,58;-1,69;-1,53;-1,29;-1,63;-2,11;-1,33;-1,55
Dív. líquida/PL;0,86;-210,53;0,93;1,02;1,01;1,06;0,66;0,85;0,81
Dív. líquida/EBITDA;-;-0,44;4,13;3,11;2,95;3,22;1,95;2,76;3,08
Dív. líquida/EBIT;-;-0,51;6,35;4,06;3,78;4,13;2,47;3,74;5,11
PL/Ativos;0,35;0,34;0,33;0,33;0,32;0,31;0,36;0,38;0,37
Passivos/Ativos;0,65;0,66;0,67;0,67;0,68;0,69;0,64;0,62;0,63
Liq. corrente;1,62;1,21;1,34;0,92;1,12;1,15;1,21;1,38;1,21
M. Bruta;0,00%;16,79%;14,54%;14,48%;14,66%;14,13%;13,95%;14,75%;14,08%
M. EBITDA;-%;12,71%;6,13%;9,85%;10,74%;10,41%;10,43%;9,96%;8,68%
M. EBIT;0,00%;10,97%;3,98%;7,54%;8,38%;8,12%;8,22%;7,34%;5,24%
M. Líquida;8,66%;7,53%;1,29%;4,76%;5,48%;5,11%;6,01%;5,70%;3,60%
ROE;31,55%;28.116,59%;4,74%;15,93%;17,55%;16,22%;19,52%;17,56%;10,86%
ROA;10,96%;9.569,60%;1,57%;5,24%;5,68%;5,02%;7,12%;6,62%;4,07%
ROIC;-%;16.905,55%;4,73%;9,68%;10,07%;9,94%;11,29%;11,19%;7,78%
Giro ativos;1,27;1.271,52;1,22;1,10;1,04;0,98;1,18;1,16;1,13
CAGR Receitas 5 anos;8,47%;8,65%;7,20%;14,29%;19,42%;14,03%;9,59%;11,75%;-8,19%
CAGR Lucros 5 anos;13,46%;-17,49%;12,96%;24,93%;-%;32,88%;3,11%;46,07%;-15,77%
