;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,30%;1,51%;3,41%;5,47%;3,99%;1,60%;1,59%;2,46%;1,99%
Div;0.38;1.4;2.36;2.17;2.11;0.68;0.64;0.65;0.72
P/L;24.54;17.96;15.09;7.67;15.53;28.68;14.56;7.46;13.14
PEG Ratio;-14,52;-;-;-;-;-;-;-;-
P/VP;3,60;2,90;2,30;1,34;2,01;1,70;1,67;1,17;1,74
EV/EBITDA;29,78;9,91;8,75;6,14;8,50;10,30;8,41;8,18;10,22
EV/EBIT;82,96;13,11;11,95;8,65;12,61;18,80;13,86;12,63;15,73
P/EBITDA;25,41;8,52;7,88;5,46;7,51;8,92;6,99;5,85;8,24
P/EBIT;70,79;11,27;10,76;7,69;11,14;16,28;11,53;9,04;12,70
VPA;34,84;31,88;30,07;29,75;26,25;25,05;24,09;22,46;20,75
P/Ativo;1,43;1,24;1,01;0,65;0,91;0,74;0,76;0,53;0,80
LPA;5.11;5.15;4.58;5.18;3.4;1.48;2.77;3.53;2.75
P/SR;2,27;1,76;1,37;0,91;1,31;1,21;1,13;0,81;1,16
P/Cap. Giro;15,96;16,56;6,98;4,36;6,30;4,45;7,25;5,48;6,74
P/Ativo Circ. Liq.;-2,01;-1,72;-1,57;-0,97;-1,33;-1,12;-1,05;-0,73;-1,15
Dív. líquida/PL;0,62;0,47;0,25;0,17;0,26;0,26;0,34;0,47;0,42
Dív. líquida/EBITDA;4,37;1,39;0,87;0,68;0,99;1,38;1,42;2,33;1,97
Dív. líquida/EBIT;12,16;1,84;1,19;0,96;1,47;2,53;2,34;3,59;3,04
PL/Ativos;0,40;0,43;0,44;0,49;0,45;0,44;0,45;0,46;0,46
Passivos/Ativos;0,59;0,57;0,55;0,50;0,55;0,56;0,55;0,54;0,54
Liq. corrente;1,45;1,37;1,69;1,84;1,85;2,01;1,61;1,56;1,62
M. Bruta;36,13%;35,71%;34,23%;33,05%;33,85%;33,21%;32,96%;33,00%;34,08%
M. EBITDA;8,95%;20,69%;17,42%;16,60%;17,49%;13,58%;16,15%;13,82%;14,12%
M. EBIT;3,21%;15,64%;12,75%;11,78%;11,79%;7,44%;9,79%;8,95%;9,17%
M. Líquida;9,26%;9,82%;9,09%;11,80%;8,46%;4,22%;7,75%;10,85%;8,86%
ROE;14,66%;16,16%;15,24%;17,43%;12,95%;5,93%;11,50%;15,73%;13,24%
ROA;5,84%;6,90%;6,69%;8,52%;5,87%;2,59%;5,22%;7,17%;6,07%
ROIC;0,59%;12,59%;10,87%;9,73%;9,32%;4,77%;7,50%;6,51%;8,69%
Giro ativos;0,63;0,70;0,74;0,72;0,69;0,61;0,67;0,66;0,68
CAGR Receitas 5 anos;4,75%;5,64%;4,71%;3,45%;1,00%;2,33%;2,10%;1,62%;0,75%
CAGR Lucros 5 anos;9,81%;1,97%;10,88%;14,36%;7,70%;23,02%;-%;26,46%;10,01%
