;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;5,69%;5,36%;5,33%;4,68%;3,98%;4,60%;3,77%;4,19%;4,45%
Div;3.23;2.86;3.06;2.98;2.86;2.81;2.72;2.64;2.54
P/L;54.1;56.16;49.53;48.17;117.76;54.14;53.94;51.16;53.29
PEG Ratio;5,96;-;-;-;-;-;-;-;-
P/VP;1,33;1,23;1,31;1,46;1,69;1,95;2,41;2,30;2,18
EV/EBITDA;24,39;13,88;15,26;17,78;28,65;17,71;19,52;17,30;16,51
EV/EBIT;110,72;26,07;27,43;34,50;53,78;30,66;31,60;28,60;26,98
P/EBITDA;15,87;9,00;10,22;12,45;21,09;12,89;14,64;12,82;11,96
P/EBIT;72,03;16,91;18,38;24,15;39,58;22,33;23,70;21,21;19,55
VPA;42,45;43,57;43,78;43,48;42,37;31,30;29,99;27,41;26,16
P/Ativo;0,73;0,69;0,75;0,84;0,98;1,03;1,27;1,22;1,14
LPA;1.05;0.95;1.16;1.32;0.61;1.13;1.34;1.23;1.07
P/SR;9,29;9,03;10,59;12,53;20,35;12,96;15,79;14,01;13,22
P/Cap. Giro;-;-;-;-;-;-;-;-;-
P/Ativo Circ. Liq.;-0,73;-0,69;-0,75;-0,84;-0,98;-1,03;-1,27;-1,22;-1,14
Dív. líquida/PL;0,72;0,66;0,65;0,62;0,61;0,73;0,80;0,80;0,83
Dív. líquida/EBITDA;8,52;4,87;5,04;5,33;7,56;4,81;4,88;4,47;4,54
Dív. líquida/EBIT;38,69;9,16;9,05;10,35;14,20;8,34;7,90;7,40;7,43
PL/Ativos;0,55;0,56;0,57;0,58;0,58;0,53;0,53;0,53;0,52
Passivos/Ativos;0,45;0,44;0,43;0,42;0,42;0,47;0,47;0,47;0,48
Liq. corrente;-;-;-;-;-;-;-;-;-
M. Bruta;22,21%;92,84%;92,23%;93,23%;93,58%;93,67%;94,06%;95,00%;94,29%
M. EBITDA;58,56%;100,35%;103,60%;100,64%;96,49%;100,53%;107,83%;109,25%;110,48%
M. EBIT;12,90%;53,42%;57,64%;51,86%;51,40%;58,06%;66,60%;66,07%;67,59%
M. Líquida;17,18%;16,09%;21,39%;26,00%;17,28%;23,95%;29,26%;27,38%;24,80%
ROE;2,46%;2,18%;2,65%;3,03%;1,43%;3,60%;4,47%;4,50%;4,09%
ROA;1,35%;1,23%;1,51%;1,75%;0,83%;1,91%;2,35%;2,38%;2,14%
ROIC;0,95%;4,23%;4,22%;3,61%;2,56%;4,77%;5,59%;5,98%;6,05%
Giro ativos;0,08;0,08;0,07;0,07;0,05;0,08;0,08;0,09;0,09
CAGR Receitas 5 anos;28,72%;25,16%;22,43%;13,53%;10,05%;9,83%;11,22%;20,20%;21,75%
CAGR Lucros 5 anos;14,55%;19,13%;22,22%;2,70%;9,03%;13,91%;12,29%;22,72%;18,90%
