;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,60%;2,22%;3,07%;3,71%;2,94%;2,44%;2,82%;3,59%;2,09%
Div;1.25;5.0;5.0;4.74;4.01;3.37;3.16;2.99;2.52
P/L;21.06;25.11;19.08;11.14;15.14;28.17;15.11;10.6;16.89
PEG Ratio;-0,33;-;-;-;-;-;-;-;-
P/VP;3,94;4,59;3,65;3,13;3,53;4,00;3,43;2,93;5,17
EV/EBITDA;25,09;13,41;10,30;7,16;8,62;12,65;8,41;6,71;10,30
EV/EBIT;72,43;19,82;15,31;9,44;11,51;19,83;11,71;9,35;14,74
P/EBITDA;21,38;12,38;9,20;6,06;7,56;11,40;7,22;5,27;8,47
P/EBIT;61,73;18,28;13,68;7,99;10,09;17,88;10,06;7,34;12,12
VPA;52,85;49,04;44,60;40,88;38,58;34,48;32,69;28,51;23,30
P/Ativo;1,71;2,29;1,68;1,43;1,62;1,75;1,45;1,19;1,82
LPA;9.88;8.97;8.54;11.48;9.0;4.9;7.41;7.87;7.14
P/SR;2,13;2,41;1,87;1,35;1,65;1,95;1,51;1,12;1,75
P/Cap. Giro;7,83;9,06;7,34;7,03;6,89;6,60;6,00;5,50;10,43
P/Ativo Circ. Liq.;-2,50;-3,61;-2,69;-2,09;-2,49;-2,77;-2,21;-1,76;-2,64
Dív. líquida/PL;0,68;0,39;0,44;0,57;0,49;0,44;0,56;0,80;1,12
Dív. líquida/EBITDA;3,71;1,04;1,10;1,10;1,06;1,24;1,19;1,44;1,83
Dív. líquida/EBIT;10,70;1,53;1,63;1,45;1,41;1,95;1,65;2,01;2,61
PL/Ativos;0,43;0,50;0,46;0,46;0,46;0,44;0,42;0,41;0,35
Passivos/Ativos;0,57;0,50;0,54;0,54;0,54;0,56;0,58;0,59;0,65
Liq. corrente;3,16;3,23;2,57;2,86;3,09;3,51;3,42;3,05;2,30
M. Bruta;21,79%;21,27%;21,77%;24,66%;24,23%;20,57%;23,61%;23,46%;22,82%
M. EBITDA;9,98%;19,49%;20,34%;22,34%;21,77%;17,10%;20,92%;21,17%;20,68%
M. EBIT;3,46%;13,19%;13,68%;16,93%;16,31%;10,91%;15,02%;15,19%;14,45%
M. Líquida;10,13%;9,60%;9,81%;12,15%;10,88%;6,92%;10,00%;10,52%;10,37%
ROE;18,69%;18,28%;19,14%;28,08%;23,32%;14,20%;22,68%;27,62%;30,63%
ROA;8,09%;9,11%;8,81%;12,87%;10,73%;6,20%;9,62%;11,23%;10,79%
ROIC;0,14%;12,29%;11,90%;17,88%;16,31%;9,66%;14,83%;16,10%;15,96%
Giro ativos;0,80;0,95;0,90;1,06;0,99;0,90;0,96;1,07;1,04
CAGR Receitas 5 anos;3,78%;2,15%;5,64%;5,99%;3,01%;3,54%;13,86%;17,78%;17,14%
CAGR Lucros 5 anos;2,94%;0,73%;9,02%;13,35%;1,33%;12,47%;10,83%;33,08%;23,26%
