;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,43%;2,14%;3,12%;-%;-%;0,39%;1,30%;1,30%;0,73%
Div;0.18;0.72;0.9;;;0.18;0.7;0.6;0.48
P/L;56.71;42.9;37.05;37.11;25.96;-8.95;12.35;10.6;11.57
PEG Ratio;-0,06;-;-;-;-;-;-;-;-
P/VP;2,76;1,93;1,64;1,87;2,44;3,10;2,89;2,65;4,03
EV/EBITDA;11,45;7,26;5,76;6,64;6,80;-9,12;6,34;5,79;8,63
EV/EBIT;60,05;22,07;15,83;15,35;11,73;-6,22;8,88;7,93;11,78
P/EBITDA;10,90;8,08;7,21;8,40;8,38;-10,24;6,67;5,86;8,54
P/EBIT;57,16;24,57;19,82;19,44;14,45;-6,98;9,35;8,02;11,66
VPA;15,04;17,44;17,63;17,99;17,59;15,04;18,68;17,52;16,25
P/Ativo;0,76;0,59;0,47;0,57;0,70;0,80;1,10;1,00;1,55
LPA;0.73;0.78;0.78;0.91;1.65;-5.21;4.37;4.38;5.66
P/SR;0,78;0,73;0,66;0,84;1,61;3,04;1,27;1,19;1,84
P/Cap. Giro;-3,84;-19,91;10,14;4,51;2,86;3,59;-9,54;-9,08;-18,96
P/Ativo Circ. Liq.;-0,94;-0,89;-0,76;-0,97;-1,39;-1,42;-1,43;-1,23;-1,91
Dív. líquida/PL;0,14;-0,20;-0,33;-0,39;-0,46;-0,34;-0,14;-0,03;0,04
Dív. líquida/EBITDA;0,55;-0,82;-1,45;-1,77;-1,58;1,12;-0,33;-0,07;0,09
Dív. líquida/EBIT;2,88;-2,50;-3,99;-4,09;-2,72;0,76;-0,46;-0,10;0,12
PL/Ativos;0,27;0,31;0,29;0,30;0,29;0,26;0,38;0,38;0,38
Passivos/Ativos;0,73;0,69;0,71;0,70;0,71;0,74;0,62;0,62;0,62
Liq. corrente;0,49;0,92;1,14;1,43;1,97;2,02;0,67;0,64;0,70
M. Bruta;17,66%;66,79%;64,76%;65,00%;64,41%;57,57%;69,09%;67,87%;69,88%
M. EBITDA;7,16%;8,98%;9,16%;9,99%;19,18%;-29,70%;18,99%;20,30%;21,51%
M. EBIT;1,36%;2,95%;3,33%;4,32%;11,12%;-43,57%;13,55%;14,83%;15,75%
M. Líquida;1,38%;1,69%;1,78%;2,26%;6,19%;-33,97%;10,26%;11,22%;15,88%
ROE;4,87%;4,49%;4,42%;5,04%;9,38%;-34,63%;23,39%;25,02%;34,82%
ROA;1,34%;1,38%;1,27%;1,52%;2,69%;-8,89%;8,88%;9,39%;13,37%
ROIC;2,27%;3,98%;3,78%;4,47%;6,66%;-26,68%;19,06%;19,33%;24,33%
Giro ativos;0,97;0,81;0,72;0,67;0,43;0,26;0,87;0,84;0,84
CAGR Receitas 5 anos;4,15%;3,50%;2,40%;-4,89%;-14,52%;3,81%;4,41%;4,35%;5,32%
CAGR Lucros 5 anos;-27,37%;-28,36%;-30,64%;-14,85%;-%;15,15%;26,73%;51,47%;65,09%
