;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,27%;1,35%;1,82%;1,27%;0,86%;1,36%;1,43%;1,11%;0,62%
Div;0.27;1.0;1.25;1.06;0.72;0.72;0.68;0.46;0.32
P/L;22.99;24.74;26.99;23.25;29.71;32.75;17.33;16.85;31.59
PEG Ratio;0,23;-;-;-;-;-;-;-;-
P/VP;3,62;2,80;3,06;4,21;2,83;1,78;2,81;2,71;3,72
EV/EBITDA;22,35;6,15;7,18;8,04;5,65;3,26;2,79;3,53;12,87
EV/EBIT;35,26;7,12;8,37;9,97;8,07;4,78;3,16;3,96;14,85
P/EBITDA;31,22;8,30;8,24;11,38;13,61;14,43;9,11;9,23;14,96
P/EBIT;49,26;9,62;9,60;14,11;19,44;21,12;10,33;10,35;17,25
VPA;27,79;26,42;22,46;19,75;29,72;29,83;16,93;15,31;13,82
P/Ativo;0,38;0,28;0,25;0,28;0,24;0,18;0,21;0,19;0,28
LPA;4.37;2.99;2.55;3.58;2.83;1.62;2.74;2.47;1.63
P/SR;7,79;6,91;6,66;7,43;8,60;8,53;5,70;5,54;7,99
P/Cap. Giro;-;-;-;-;-;-;-;-;-
P/Ativo Circ. Liq.;-0,38;-0,28;-0,25;-0,28;-0,24;-0,18;-0,21;-0,19;-0,28
Dív. líquida/PL;-1,03;-0,73;-0,39;-1,24;-1,66;-1,38;-1,95;-1,68;-0,52
Dív. líquida/EBITDA;-8,87;-2,15;-1,06;-3,34;-7,96;-11,16;-6,32;-5,70;-2,09
Dív. líquida/EBIT;-14,00;-2,50;-1,23;-4,14;-11,38;-16,34;-7,17;-6,39;-2,41
PL/Ativos;0,11;0,10;0,08;0,07;0,08;0,10;0,07;0,07;0,08
Passivos/Ativos;0,89;0,90;0,92;0,93;0,92;0,90;0,93;0,93;0,92
Liq. corrente;-;-;-;-;-;-;-;-;-
M. Bruta;23,26%;100,00%;100,00%;100,00%;100,00%;100,00%;100,00%;100,00%;100,00%
M. EBITDA;24,96%;83,27%;80,85%;65,29%;63,17%;59,09%;62,56%;59,96%;53,41%
M. EBIT;15,82%;71,84%;69,34%;52,66%;44,22%;40,36%;55,14%;53,48%;46,32%
M. Líquida;33,90%;27,94%;24,68%;31,96%;28,94%;26,03%;32,89%;32,86%;25,30%
ROE;15,73%;11,32%;11,35%;18,12%;9,53%;5,43%;16,22%;16,11%;11,77%
ROA;1,67%;1,14%;0,94%;1,20%;0,80%;0,55%;1,20%;1,12%;0,90%
ROIC;1,66%;13,19%;11,75%;11,72%;7,91%;5,33%;16,34%;15,84%;7,04%
Giro ativos;0,05;0,04;0,04;0,04;0,03;0,02;0,04;0,03;0,04
CAGR Receitas 5 anos;12,83%;13,20%;19,23%;19,89%;12,88%;12,09%;13,27%;12,03%;9,78%
CAGR Lucros 5 anos;9,91%;7,64%;25,00%;25,39%;19,32%;24,05%;28,27%;21,67%;16,93%
