;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,76%;3,48%;2,55%;2,31%;2,20%;3,05%;3,48%;3,59%;2,62%
Div;0.68;2.71;2.57;2.3;2.05;2.0;2.0;1.92;1.77
P/L;13.08;9.16;6.75;9.29;6.44;8.17;-6.37;32.36;74.87
PEG Ratio;0,09;-;-;-;-;-;-;-;-
P/VP;1,10;1,05;1,39;1,62;1,72;1,51;1,38;1,22;1,32
EV/EBITDA;21,88;5,42;4,33;6,43;5,64;7,62;-40,34;8,84;12,08
EV/EBIT;37,45;6,69;4,88;7,49;6,49;9,59;-14,81;15,75;27,00
P/EBITDA;11,99;4,23;3,77;5,20;4,07;4,33;-25,64;5,32;8,56
P/EBIT;20,52;5,22;4,24;6,06;4,69;5,46;-9,41;9,48;19,13
VPA;81,55;74,00;72,38;61,53;54,37;43,46;41,74;43,75;50,83
P/Ativo;0,37;0,42;0,60;0,61;0,55;0,39;0,45;0,39;0,50
LPA;6.84;8.49;14.96;10.74;14.49;8.03;-9.04;1.65;0.9
P/SR;0,29;0,20;0,25;0,22;0,22;0,22;0,20;0,16;0,21
P/Cap. Giro;1,63;1,22;1,75;2,09;1,85;1,76;2,23;1,94;2,25
P/Ativo Circ. Liq.;-0,88;-1,17;-1,68;-1,91;-1,79;-1,23;-1,01;-0,90;-1,11
Dív. líquida/PL;0,91;0,30;0,21;0,38;0,66;1,14;0,79;0,81;0,54
Dív. líquida/EBITDA;9,89;1,19;0,57;1,23;1,57;3,28;-14,70;3,52;3,52
Dív. líquida/EBIT;16,93;1,47;0,64;1,44;1,80;4,13;-5,40;6,27;7,87
PL/Ativos;0,34;0,40;0,43;0,38;0,32;0,26;0,32;0,32;0,38
Passivos/Ativos;0,66;0,60;0,57;0,62;0,66;0,73;0,66;0,66;0,62
Liq. corrente;1,66;2,15;2,13;1,75;1,77;1,47;1,55;1,54;1,67
M. Bruta;5,79%;6,39%;8,14%;5,48%;5,69%;6,73%;1,32%;4,95%;3,85%
M. EBITDA;2,40%;4,64%;6,75%;4,28%;5,46%;5,10%;-0,77%;3,10%;2,41%
M. EBIT;1,40%;3,76%;5,99%;3,67%;4,75%;4,05%;-2,11%;1,74%;1,08%
M. Líquida;2,20%;2,14%;3,77%;2,39%;3,46%;2,71%;-3,11%;0,51%;0,28%
ROE;8,39%;11,47%;20,67%;17,45%;26,65%;18,47%;-21,65%;3,77%;1,76%
ROA;2,86%;4,57%;8,84%;6,55%;8,58%;4,74%;-6,99%;1,20%;0,67%
ROIC;1,44%;10,27%;18,13%;15,00%;17,68%;10,71%;-8,73%;5,34%;3,76%
Giro ativos;1,30;2,13;2,35;2,74;2,48;1,75;2,25;2,35;2,43
CAGR Receitas 5 anos;5,24%;5,41%;7,98%;6,75%;-0,96%;-6,37%;-5,70%;-5,57%;-5,32%
CAGR Lucros 5 anos;-%;53,06%;58,69%;22,77%;9,18%;-%;3,03%;41,71%;-3,88%
