;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,24%;0,91%;1,23%;1,59%;1,17%;1,46%;2,05%;2,76%;2,44%
Div;0.94;3.36;3.0;2.67;2.36;2.12;2.12;1.96;1.7
P/L;29.6;32.29;27.38;21.9;33.38;40.77;17.5;13.06;13.34
PEG Ratio;-0,51;-;-;-;-;-;-;-;-
P/VP;10,42;11,12;7,92;6,32;7,60;5,44;3,38;2,47;2,41
EV/EBITDA;75,69;22,31;18,76;15,47;21,60;20,12;14,47;11,32;9,30
EV/EBIT;111,38;24,74;21,09;17,57;24,80;23,97;16,97;13,43;11,28
P/EBITDA;72,76;21,48;17,59;14,15;20,45;19,03;12,61;9,74;8,61
P/EBIT;107,08;23,82;19,78;16,06;23,47;22,68;14,79;11,55;10,43
VPA;37,55;33,22;30,79;26,61;26,60;26,68;30,68;28,76;28,84
P/Ativo;4,06;4,12;2,86;2,13;2,63;1,92;1,21;0,98;0,96
LPA;13.22;11.44;8.91;7.68;6.05;3.56;5.92;5.45;5.21
P/SR;4,12;4,18;3,13;2,41;3,36;2,80;1,89;1,42;1,22
P/Cap. Giro;64,95;65,34;67,87;55,55;27,65;13,58;6,09;12,34;13,46
P/Ativo Circ. Liq.;-6,42;-6,47;-4,42;-3,29;-4,10;-3,10;-2,21;-1,43;-1,44
Dív. líquida/PL;0,42;0,43;0,53;0,59;0,43;0,31;0,50;0,40;0,20
Dív. líquida/EBITDA;2,93;0,82;1,17;1,33;1,15;1,08;1,86;1,58;0,70
Dív. líquida/EBIT;4,31;0,91;1,32;1,51;1,33;1,29;2,18;1,88;0,85
PL/Ativos;0,39;0,37;0,36;0,34;0,35;0,35;0,36;0,39;0,40
Passivos/Ativos;0,61;0,63;0,64;0,66;0,65;0,65;0,64;0,61;0,60
Liq. corrente;1,20;1,21;1,13;1,12;1,36;1,59;1,77;1,33;1,27
M. Bruta;8,13%;35,69%;33,13%;31,05%;31,62%;30,54%;30,52%;30,47%;30,89%
M. EBITDA;5,67%;19,46%;17,82%;17,00%;16,44%;14,70%;14,98%;14,54%;14,22%
M. EBIT;3,85%;17,54%;15,85%;14,98%;14,32%;12,34%;12,77%;12,25%;11,73%
M. Líquida;13,93%;12,94%;11,45%;10,98%;10,07%;6,86%;10,79%;10,84%;9,17%
ROE;35,21%;34,43%;28,93%;28,85%;22,75%;13,34%;19,29%;18,93%;18,07%
ROA;13,72%;12,75%;10,44%;9,71%;7,88%;4,71%;6,89%;7,47%;7,17%
ROIC;0,71%;23,33%;19,56%;18,49%;15,24%;10,62%;11,70%;11,82%;15,60%
Giro ativos;0,98;0,98;0,91;0,88;0,78;0,69;0,64;0,69;0,78
CAGR Receitas 5 anos;8,69%;7,45%;2,41%;0,91%;-1,31%;0,28%;-0,01%;3,44%;1,15%
CAGR Lucros 5 anos;12,72%;8,64%;6,16%;-0,73%;5,16%;8,65%;16,67%;5,04%;33,88%
