;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,03%;0,22%;0,25%;0,47%;0,45%;0,75%;0,77%;1,29%;1,22%
Div;0.07;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32
P/L;37.44;11.58;20.04;9.13;14.5;117.98;22.06;45.37;35.96
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;16,26;9,25;5,72;3,71;4,73;3,51;3,36;2,01;1,97
EV/EBITDA;14,92;6,39;7,30;4,55;5,85;-;5,43;3,99;4,77
EV/EBIT;24,59;8,71;11,89;7,59;10,62;17,71;11,99;9,91;13,96
P/EBITDA;14,36;6,13;6,85;3,94;5,18;-;4,49;3,02;4,02
P/EBIT;23,68;8,35;11,16;6,58;9,40;14,63;9,90;7,50;11,77
VPA;14,16;15,55;22,28;18,39;14,89;12,11;12,32;12,34;13,31
P/Ativo;1,33;0,93;0,84;0,46;0,61;0,44;0,49;0,33;0,42
LPA;6.15;12.43;6.36;7.47;4.85;0.36;1.87;0.55;0.73
P/SR;0,83;0,56;0,47;0,27;0,34;0,23;0,25;0,18;0,24
P/Cap. Giro;4.099,87;15,93;8,05;43,08;52,03;84,35;-33,86;12,28;-19,03
P/Ativo Circ. Liq.;-5,10;-3,52;-3,49;-1,56;-1,75;-1,21;-1,37;-0,87;-1,04
Dív. líquida/PL;0,63;0,39;0,37;0,57;0,61;0,74;0,71;0,65;0,37
Dív. líquida/EBITDA;0,56;0,26;0,45;0,61;0,67;-;0,94;0,97;0,75
Dív. líquida/EBIT;0,92;0,35;0,73;1,01;1,22;3,07;2,08;2,41;2,18
PL/Ativos;0,08;0,10;0,15;0,12;0,13;0,13;0,15;0,16;0,21
Passivos/Ativos;0,92;0,90;0,85;0,88;0,87;0,87;0,85;0,84;0,79
Liq. corrente;1,00;1,09;1,16;1,02;1,02;1,01;0,98;1,04;0,96
M. Bruta;8,88%;9,26%;8,26%;7,86%;8,06%;7,08%;7,57%;7,72%;8,11%
M. EBITDA;5,75%;9,07%;6,89%;6,89%;6,66%;-%;5,58%;5,87%;6,06%
M. EBIT;3,49%;6,66%;4,23%;4,13%;3,67%;1,59%;2,53%;2,36%;2,07%
M. Líquida;2,20%;4,81%;2,36%;2,98%;2,38%;0,20%;1,14%;0,39%;0,68%
ROE;43,42%;79,91%;28,54%;40,64%;32,58%;2,98%;15,21%;4,43%;5,48%
ROA;3,54%;8,00%;4,21%;5,05%;4,18%;0,37%;2,21%;0,72%;1,16%
ROIC;18,28%;33,81%;17,84%;21,54%;16,51%;5,08%;10,91%;5,29%;6,02%
Giro ativos;1,61;1,66;1,79;1,70;1,76;1,89;1,95;1,83;1,72
CAGR Receitas 5 anos;2,70%;9,45%;11,92%;9,80%;8,78%;9,91%;5,08%;3,38%;2,13%
CAGR Lucros 5 anos;37,05%;56,79%;50,48%;22,33%;-28,28%;3,54%;-25,31%;-20,03%;-7,79%
