;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,50%;0,68%;0,72%;0,76%;0,62%;0,56%;0,56%;0,67%;0,61%
Div;1.76;2.15;1.87;1.58;1.34;1.23;1.05;0.88;0.69
P/L;33.94;31.53;30.42;29.21;37.44;43.01;33.52;28.21;38.47
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;17,96;15,90;13,57;12,28;12,26;12,91;11,67;8,55;7,87
EV/EBITDA;26,48;24,63;23,31;22,66;26,75;31,33;25,65;21,11;20,57
EV/EBIT;27,78;25,67;24,32;23,71;28,05;33,01;26,74;22,07;21,50
P/EBITDA;26,18;24,32;23,23;22,37;26,52;31,01;25,19;20,71;20,11
P/EBIT;27,47;25,35;24,24;23,40;27,81;32,67;26,26;21,66;21,02
VPA;19,66;19,87;19,19;16,92;17,67;16,95;16,10;15,44;14,50
P/Ativo;6,83;6,59;5,81;5,11;5,56;5,78;5,58;4,20;3,79
LPA;10.4;10.02;8.56;7.11;5.79;5.09;5.61;4.68;2.96
P/SR;17,02;17,33;16,09;14,91;19,12;21,39;17,62;14,10;14,04
P/Cap. Giro;250,44;82,82;50,36;46,72;38,84;35,58;53,59;42,05;28,54
P/Ativo Circ. Liq.;-11,00;-10,29;-9,22;-7,90;-8,34;-8,77;-7,85;-5,70;-5,26
Dív. líquida/PL;0,20;0,20;0,05;0,16;0,11;0,13;0,21;0,16;0,18
Dív. líquida/EBITDA;0,30;0,31;0,08;0,29;0,23;0,32;0,46;0,40;0,46
Dív. líquida/EBIT;0,31;0,32;0,08;0,31;0,24;0,34;0,48;0,42;0,48
PL/Ativos;0,38;0,41;0,43;0,42;0,45;0,45;0,48;0,49;0,48
Passivos/Ativos;0,62;0,59;0,57;0,58;0,55;0,55;0,52;0,51;0,52
Liq. corrente;1,08;1,28;1,45;1,45;1,75;1,91;1,56;1,61;1,90
M. Bruta;82,60%;82,56%;82,14%;82,98%;82,41%;82,67%;85,01%;84,62%;85,68%
M. EBITDA;65,01%;71,23%;69,29%;66,65%;72,10%;69,00%;69,95%;68,08%;69,80%
M. EBIT;61,96%;68,35%;66,40%;63,71%;68,77%;65,49%;67,10%;65,11%;66,77%
M. Líquida;50,15%;54,95%;52,90%;51,03%;51,07%;49,74%;52,57%;49,98%;36,49%
ROE;52,91%;50,45%;44,60%;42,04%;32,75%;30,01%;34,83%;30,29%;20,45%
ROA;20,13%;20,89%;19,09%;17,49%;14,85%;13,43%;16,65%;14,88%;9,85%
ROIC;30,52%;31,25%;28,68%;25,27%;21,02%;18,35%;22,77%;20,67%;13,67%
Giro ativos;0,40;0,38;0,36;0,34;0,29;0,27;0,32;0,30;0,27
CAGR Receitas 5 anos;9,35%;9,64%;9,81%;9,83%;9,50%;12,59%;11,84%;11,99%;10,42%
CAGR Lucros 5 anos;10,32%;10,89%;17,43%;15,49%;11,42%;17,31%;15,65%;25,59%;10,42%
