;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,37%;1,44%;2,27%;3,10%;1,92%;2,01%;2,30%;3,32%;3,42%
Div;0.75;2.97;2.92;2.86;2.62;2.41;2.24;2.1;2.04
P/L;24.97;28.13;19.11;18.16;24.24;23.06;19.47;17.22;15.75
PEG Ratio;7,14;-;-;-;-;-;-;-;-
P/VP;4,63;5,06;3,52;2,85;4,29;4,15;3,87;2,87;2,90
EV/EBITDA;52,03;19,84;16,46;13,21;17,91;17,10;15,68;11,50;12,91
EV/EBIT;71,08;21,94;18,90;15,24;20,20;19,07;17,36;12,84;14,51
P/EBITDA;55,63;21,17;17,89;14,39;19,26;18,60;16,96;13,00;14,26
P/EBIT;76,00;23,42;20,54;16,61;21,73;20,74;18,79;14,52;16,02
VPA;44,08;40,78;36,56;32,38;31,74;28,84;25,22;22,05;20,55
P/Ativo;3,73;4,12;2,87;2,29;3,34;3,25;3,01;2,22;2,26
LPA;8.17;7.33;6.72;5.08;5.62;5.19;5.01;3.68;3.78
P/SR;5,65;6,30;4,72;3,64;5,26;5,47;4,94;3,57;3,58
P/Cap. Giro;9,67;10,37;7,82;6,45;9,32;9,13;9,17;6,85;7,19
P/Ativo Circ. Liq.;-8,33;-9,24;-5,96;-4,68;-7,30;-6,81;-5,97;-4,40;-4,29
Dív. líquida/PL;-0,30;-0,32;-0,28;-0,23;-0,30;-0,33;-0,29;-0,33;-0,27
Dív. líquida/EBITDA;-3,60;-1,33;-1,43;-1,18;-1,36;-1,50;-1,28;-1,51;-1,34
Dív. líquida/EBIT;-4,92;-1,48;-1,64;-1,36;-1,53;-1,67;-1,42;-1,68;-1,51
PL/Ativos;0,81;0,81;0,82;0,80;0,78;0,78;0,78;0,77;0,78
Passivos/Ativos;0,19;0,19;0,18;0,20;0,22;0,22;0,22;0,23;0,22
Liq. corrente;3,32;3,54;3,41;3,26;2,94;3,15;2,95;2,89;2,96
M. Bruta;58,73%;58,70%;57,48%;57,75%;58,01%;59,27%;59,45%;59,14%;57,60%
M. EBITDA;10,16%;29,78%;26,36%;25,28%;27,33%;29,38%;29,10%;27,47%;25,09%
M. EBIT;7,43%;26,92%;22,96%;21,91%;24,22%;26,36%;26,27%;24,59%;22,33%
M. Líquida;22,63%;22,41%;24,67%;20,03%;21,72%;23,70%;25,35%;20,73%;22,71%
ROE;18,53%;17,98%;18,39%;15,69%;17,70%;17,99%;19,87%;16,67%;18,40%
ROA;14,93%;14,66%;14,99%;12,59%;13,78%;14,11%;15,45%;12,89%;14,33%
ROIC;2,26%;17,98%;15,85%;15,69%;17,70%;17,99%;19,87%;16,67%;17,78%
Giro ativos;0,66;0,65;0,61;0,63;0,63;0,60;0,61;0,62;0,63
CAGR Receitas 5 anos;10,88%;9,33%;9,26%;10,35%;8,22%;5,53%;4,93%;2,83%;2,00%
CAGR Lucros 5 anos;8,18%;13,19%;6,55%;15,89%;16,81%;21,20%;2,54%;5,50%;-0,12%
