;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,20%;0,76%;1,11%;1,53%;1,23%;1,45%;1,68%;1,90%;2,14%
Div;2.03;8.01;9.2;8.51;6.37;5.92;5.69;5.36;5.05
P/L;27.94;26.69;22.34;18.07;25.45;31.53;21.48;20.34;22.97
PEG Ratio;-5,16;-;-;-;-;-;-;-;-
P/VP;13,57;15,17;13,12;11,46;14,16;11,99;9,83;8,28;7,97
EV/EBITDA;56,30;18,18;15,14;12,25;16,31;19,42;13,24;12,38;12,04
EV/EBIT;78,51;19,80;16,39;13,38;18,23;22,81;15,60;15,12;15,15
P/EBITDA;54,24;17,58;14,56;11,44;15,11;17,93;12,02;11,20;10,47
P/EBIT;75,64;19,15;15,76;12,49;16,89;21,07;14,16;13,67;13,17
VPA;74,89;69,48;63,16;48,55;36,59;34,06;34,44;34,11;29,66
P/Ativo;5,46;5,77;5,02;3,68;4,03;3,48;3,04;2,71;2,32
LPA;36.38;39.5;37.09;30.78;20.36;12.95;15.76;13.88;10.28
P/SR;2,72;2,97;2,48;1,84;2,04;1,86;1,59;1,42;1,29
P/Cap. Giro;13,97;14,84;11,87;9,42;10,69;8,84;9,71;7,73;7,92
P/Ativo Circ. Liq.;-14,32;-16,48;-14,23;-10,71;-10,28;-9,22;-7,44;-6,87;-5,18
Dív. líquida/PL;0,52;0,52;0,53;0,82;1,13;0,99;1,00;0,88;1,19
Dív. líquida/EBITDA;2,06;0,60;0,58;0,82;1,21;1,48;1,22;1,18;1,57
Dív. líquida/EBIT;2,87;0,65;0,63;0,89;1,35;1,74;1,44;1,45;1,97
PL/Ativos;0,40;0,38;0,38;0,32;0,28;0,29;0,31;0,33;0,29
Passivos/Ativos;0,60;0,62;0,62;0,68;0,72;0,71;0,69;0,67;0,71
Liq. corrente;2,72;2,49;2,88;2,48;2,63;2,72;2,12;2,37;2,13
M. Bruta;39,09%;39,36%;39,42%;38,41%;36,25%;35,92%;38,28%;38,75%;39,31%
M. EBITDA;5,02%;16,88%;17,03%;16,05%;13,49%;10,36%;13,21%;12,65%;12,34%
M. EBIT;3,60%;15,50%;15,74%;14,70%;12,07%;8,82%;11,21%;10,36%;9,80%
M. Líquida;9,75%;11,12%;11,10%;10,16%;8,01%;5,89%;7,39%;6,97%;5,62%
ROE;48,58%;56,85%;58,72%;63,40%;55,66%;38,02%;45,77%;40,71%;34,67%
ROA;19,55%;21,62%;22,45%;20,39%;15,82%;11,04%;14,14%;13,32%;10,10%
ROIC;0,56%;33,67%;36,86%;35,85%;28,35%;20,07%;23,93%;21,85%;17,58%
Giro ativos;2,01;1,94;2,02;2,01;1,98;1,87;1,91;1,91;1,80
CAGR Receitas 5 anos;8,37%;7,99%;7,87%;5,14%;3,42%;2,88%;3,52%;3,10%;4,65%
CAGR Lucros 5 anos;17,59%;18,52%;21,43%;11,47%;-2,00%;1,39%;-0,09%;-2,86%;-1,26%
