;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,88%;2,84%;4,77%;7,00%;2,87%;1,52%;4,50%;6,04%;3,55%
Div;0.21;0.81;1.66;2.17;1.18;0.51;1.33;1.32;1.25
P/L;51.81;51.6;30.24;12.08;11.8;31.4;-296.1;21.9;45.73
PEG Ratio;-1,36;-;-;-;-;-;-;-;-
P/VP;1,82;2,10;2,48;2,11;2,86;2,87;2,75;1,81;2,99
EV/EBITDA;34,39;20,72;17,05;8,57;8,28;-;42,58;13,60;19,63
EV/EBIT;158,70;35,67;24,06;10,17;9,37;21,06;174,19;19,20;28,85
P/EBITDA;26,55;17,06;14,78;7,44;7,49;-;33,34;9,82;16,33
P/EBIT;122,49;29,36;20,85;8,82;8,48;17,56;136,38;13,86;24,00
VPA;13,09;13,39;14,03;14,67;14,41;11,70;10,97;12,07;11,79
P/Ativo;1,03;1,24;1,49;1,31;1,74;1,53;1,37;0,95;1,47
LPA;0.46;0.55;1.15;2.57;3.49;1.07;-0.1;1.0;0.77
P/SR;2,43;2,87;3,31;2,23;3,02;3,32;3,43;2,19;3,70
P/Cap. Giro;57,55;26,50;16,64;22,58;14,11;37,98;37,20;-48,60;48,39
P/Ativo Circ. Liq.;-1,14;-1,38;-1,73;-1,56;-2,12;-1,70;-1,52;-1,05;-1,63
Dív. líquida/PL;0,54;0,45;0,38;0,32;0,30;0,57;0,76;0,70;0,60
Dív. líquida/EBITDA;7,85;3,67;2,27;1,14;0,78;-;9,24;3,78;3,30
Dív. líquida/EBIT;36,21;6,31;3,21;1,35;0,89;3,49;37,81;5,34;4,85
PL/Ativos;0,57;0,59;0,60;0,62;0,61;0,54;0,50;0,52;0,49
Passivos/Ativos;0,43;0,41;0,40;0,38;0,39;0,46;0,50;0,48;0,51
Liq. corrente;1,23;1,79;2,94;1,58;3,29;1,69;1,60;0,83;1,47
M. Bruta;16,52%;18,43%;21,92%;35,55%;40,17%;27,68%;17,42%;25,20%;26,38%
M. EBITDA;9,13%;16,82%;22,37%;30,00%;40,25%;-%;10,30%;22,31%;22,65%
M. EBIT;1,98%;9,77%;15,86%;25,28%;35,57%;18,92%;2,52%;15,81%;15,41%
M. Líquida;4,68%;5,56%;10,93%;18,46%;25,56%;10,58%;-1,16%;10,01%;8,09%
ROE;3,51%;4,07%;8,20%;17,49%;24,21%;9,13%;-0,93%;8,27%;6,54%
ROA;1,99%;2,39%;4,94%;10,84%;14,77%;4,89%;-0,46%;4,34%;3,22%
ROIC;0,80%;4,49%;7,31%;13,61%;18,40%;8,73%;0,19%;7,16%;6,46%
Giro ativos;0,42;0,43;0,45;0,59;0,58;0,46;0,40;0,43;0,40
CAGR Receitas 5 anos;1,68%;0,52%;7,19%;9,89%;7,50%;3,61%;0,60%;3,74%;0,47%
CAGR Lucros 5 anos;-%;2,32%;26,43%;20,48%;11,52%;-%;6,73%;8,62%;25,41%
