;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;2,85%;3,49%;3,82%;3,49%;3,84%;4,41%;4,83%;3,89%;2,65%
Div;6.54;6.19;5.91;5.64;5.2;4.72;4.28;3.58;2.57
P/L;172.44;73.33;56.28;24.16;20.74;40.98;16.61;24.38;29.08
PEG Ratio;-3,25;-;-;-;-;-;-;-;-
P/VP;-153,91;94,34;26,42;16,57;15,54;14,47;-16,02;-16,42;30,29
EV/EBITDA;71,22;26,31;19,25;14,17;12,82;-;13,20;21,09;17,78
EV/EBIT;-283,12;63,87;40,36;21,90;19,92;46,98;15,88;26,96;20,84
P/EBITDA;61,66;21,99;16,45;11,92;10,02;-;10,96;17,11;15,09
P/EBIT;-245,10;53,38;34,49;18,42;15,57;33,32;13,18;21,87;17,68
VPA;-1,49;1,88;5,87;9,75;8,71;7,41;-5,53;-5,61;3,19
P/Ativo;3,04;2,32;2,03;2,06;1,63;1,26;1,47;2,34;2,18
LPA;1.33;2.42;2.75;6.69;6.53;2.61;5.33;3.78;3.33
P/SR;6,82;5,57;5,04;4,93;4,26;4,13;3,94;4,23;5,47
P/Cap. Giro;-37,47;-23,82;-56,55;-265,97;-32,95;-42,15;3,86;-471,68;33,70
P/Ativo Circ. Liq.;-3,86;-2,86;-2,69;-2,59;-2,02;-1,50;-3,31;-3,27;-3,12
Dív. líquida/PL;-;18,52;4,50;3,13;4,34;5,93;-;-;5,41
Dív. líquida/EBITDA;9,56;4,32;2,80;2,25;2,80;-;2,24;3,98;2,70
Dív. líquida/EBIT;-38,02;10,48;5,87;3,48;4,35;13,66;2,70;5,09;3,16
PL/Ativos;-0,02;0,02;0,08;0,12;0,11;0,09;-0,09;-0,14;0,07
Passivos/Ativos;1,02;0,98;0,92;0,88;0,89;0,91;1,09;1,14;0,93
Liq. corrente;0,72;0,66;0,87;0,96;0,79;0,84;3,18;0,98;1,28
M. Bruta;17,95%;69,99%;62,42%;70,00%;68,96%;66,41%;77,64%;76,44%;75,04%
M. EBITDA;11,06%;25,32%;30,62%;41,32%;42,52%;-%;35,93%;24,75%;36,26%
M. EBIT;-2,78%;10,43%;14,61%;26,74%;27,36%;12,40%;29,87%;19,36%;30,94%
M. Líquida;3,95%;7,59%;8,95%;20,39%;20,54%;10,08%;23,69%;17,36%;18,82%
ROE;-89,25%;128,66%;46,94%;68,60%;74,91%;35,30%;-96,45%;-67,33%;104,16%
ROA;1,76%;3,17%;3,61%;8,53%;7,88%;3,07%;8,84%;9,58%;7,50%
ROIC;-3,62%;7,53%;9,40%;17,25%;15,13%;4,49%;16,04%;18,36%;14,87%
Giro ativos;0,45;0,42;0,40;0,42;0,38;0,30;0,37;0,55;0,40
CAGR Receitas 5 anos;11,11%;10,65%;15,52%;16,99%;14,91%;10,76%;11,75%;8,95%;8,01%
CAGR Lucros 5 anos;-11,50%;-3,08%;17,39%;14,16%;-2,14%;34,75%;6,62%;0,13%;11,64%
