;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;1,82%;1,93%;1,86%;1,08%;1,40%;1,72%;1,93%;1,64%
Div;;4.49;4.3;3.71;2.79;2.25;2.06;1.78;1.52
P/L;19.55;18.08;19.95;14.27;29.85;27.47;39.79;21.58;25.17
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;-9,56;-;-;-25,02;121,19;59,64;25,19;12,63;11,99
EV/EBITDA;15,22;12,06;12,60;10,99;-;19,34;16,03;10,96;12,22
EV/EBIT;18,50;12,06;12,60;12,83;19,66;24,19;26,25;13,52;15,54
P/EBITDA;12,22;12,06;12,60;9,20;-;16,72;13,96;9,13;10,37
P/EBIT;14,86;12,06;12,60;10,75;18,05;20,92;22,85;11,26;13,19
VPA;-25,37;-;-;-7,96;2,13;2,69;4,75;7,31;7,75
P/Ativo;3,15;-;-;2,70;3,73;2,98;2,66;2,10;2,24
LPA;12.4;13.65;11.16;13.96;8.66;5.84;3.01;4.28;3.69
P/SR;1,63;1,61;1,32;1,25;1,94;1,63;1,29;1,08;1,19
P/Cap. Giro;84,93;-;-;307,35;48,43;864,77;-341,24;109,71;2.966,08
P/Ativo Circ. Liq.;-5,98;-;-;-4,90;-7,13;-4,87;-4,53;-3,29;-3,44
Dív. líquida/PL;-;-;-;-;10,77;9,35;3,75;2,53;2,13
Dív. líquida/EBITDA;3,00;-;-;1,78;-;2,62;2,08;1,83;1,85
Dív. líquida/EBIT;3,64;-;-;2,08;1,60;3,28;3,40;2,26;2,35
PL/Ativos;-0,33;-;-;-0,11;0,03;0,05;0,11;0,17;0,19
Passivos/Ativos;1,33;-;-;1,11;0,97;0,95;0,89;0,83;0,81
Liq. corrente;1,09;-;-;1,02;1,19;1,01;0,98;1,06;1,00
M. Bruta;33,32%;33,39%;33,23%;33,30%;33,01%;31,80%;32,12%;32,69%;33,34%
M. EBITDA;13,30%;13,38%;10,47%;13,60%;-%;9,75%;9,22%;11,84%;11,44%
M. EBIT;10,94%;13,38%;10,47%;11,64%;10,77%;7,79%;5,63%;9,60%;8,99%
M. Líquida;8,31%;8,92%;6,61%;8,77%;6,51%;5,93%;3,24%;5,01%;4,71%
ROE;-48,89%;-%;-%;-175,29%;406,05%;217,09%;63,31%;58,51%;47,62%
ROA;16,14%;-%;-%;18,91%;12,49%;10,85%;6,69%;9,74%;8,90%
ROIC;32,73%;-%;-%;42,40%;35,03%;20,12%;16,29%;21,20%;17,95%
Giro ativos;1,94;-;-;2,16;1,92;1,83;2,07;1,94;1,89
CAGR Receitas 5 anos;3,91%;7,18%;8,16%;8,69%;5,11%;5,95%;6,31%;5,31%;3,89%
CAGR Lucros 5 anos;27,28%;13,30%;22,47%;18,15%;9,80%;0,32%;12,05%;10,93%;4,92%
