;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;1,45%;1,76%;2,27%;3,33%;2,13%;2,90%;2,83%;2,01%;1,41%
Div;1.56;2.04;2.0;2.0;1.96;1.92;1.76;1.2;0.78
P/L;17.99;23.93;14.26;13.82;28.01;18.07;12.15;129.57;30.68
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;20,52;20,59;15,67;15,45;29,85;61,14;13,03;6,60;5,31
EV/EBITDA;12,75;14,98;13,30;8,88;15,81;11,95;8,08;8,24;12,49
EV/EBIT;14,99;18,00;16,40;10,46;19,21;14,39;9,38;9,65;17,04
P/EBITDA;13,12;15,55;13,82;10,04;17,49;13,01;10,02;11,08;17,42
P/EBIT;15,43;18,69;17,04;11,82;21,26;15,67;11,64;12,98;23,77
VPA;5,25;5,64;5,63;3,89;3,08;1,08;4,78;9,04;10,42
P/Ativo;1,97;2,39;1,85;1,29;2,18;1,97;1,63;1,50;1,55
LPA;5.99;4.85;6.18;4.35;3.28;3.67;5.12;0.46;1.8
P/SR;3,25;3,77;2,86;2,05;3,56;2,73;2,31;2,54;2,69
P/Cap. Giro;17,95;29,84;14,97;6,50;8,02;22,49;8,15;4,39;7,11
P/Ativo Circ. Liq.;-4,29;-4,73;-3,54;-3,17;-6,09;-4,56;-4,54;-4,95;-4,48
Dív. líquida/PL;-0,59;-0,75;-0,59;-1,79;-2,87;-5,02;-2,53;-1,69;-1,50
Dív. líquida/EBITDA;-0,38;-0,57;-0,52;-1,16;-1,68;-1,07;-1,94;-2,84;-4,93
Dív. líquida/EBIT;-0,44;-0,68;-0,64;-1,37;-2,04;-1,29;-2,26;-3,32;-6,73
PL/Ativos;0,10;0,12;0,12;0,08;0,07;0,03;0,12;0,23;0,29
Passivos/Ativos;0,90;0,88;0,88;0,92;0,93;0,97;0,88;0,77;0,71
Liq. corrente;1,26;1,19;1,35;1,50;1,74;1,18;1,45;1,97;1,50
M. Bruta;70,19%;70,72%;66,16%;66,79%;66,42%;66,94%;64,19%;62,66%;61,26%
M. EBITDA;24,74%;24,22%;20,65%;20,40%;20,35%;21,01%;23,07%;22,91%;15,43%
M. EBIT;21,04%;20,15%;16,76%;17,33%;16,75%;17,44%;19,87%;19,56%;11,31%
M. Líquida;18,05%;15,73%;20,03%;14,83%;12,71%;15,13%;19,02%;1,96%;8,76%
ROE;114,04%;86,04%;109,92%;111,81%;106,57%;338,43%;107,25%;5,10%;17,30%
ROA;10,96%;9,97%;12,98%;9,35%;7,80%;10,89%;13,37%;1,16%;5,07%
ROIC;27,74%;27,87%;24,18%;26,97%;22,01%;42,88%;50,22%;1,96%;13,65%
Giro ativos;0,61;0,63;0,65;0,63;0,61;0,72;0,70;0,59;0,58
CAGR Receitas 5 anos;0,39%;1,45%;2,85%;0,70%;-2,44%;-0,57%;-1,34%;-2,50%;1,60%
CAGR Lucros 5 anos;-3,35%;61,49%;14,27%;26,09%;7,90%;12,88%;-25,50%;-4,50%;-19,40%
