;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,59%;1,89%;4,00%;3,05%;2,07%;2,79%;2,29%;2,12%;1,74%
Div;0.4;1.6;3.24;3.2;3.12;3.04;2.96;2.84;2.65
P/L;-38.96;88.96;-8.05;-14.29;142.04;32.04;30.22;42.44;40.76
PEG Ratio;0,48;-;-;-;-;-;-;-;-
P/VP;1,22;1,56;1,41;1,51;1,82;1,84;2,21;2,37;7,13
EV/EBITDA;25,57;18,85;-30,15;-334,53;22,49;16,43;17,35;23,98;19,86
EV/EBIT;-300,05;51,67;-14,05;-28,55;75,78;25,75;25,78;31,12;24,10
P/EBITDA;19,48;13,53;-20,75;-243,01;17,70;12,95;13,94;18,89;17,97
P/EBIT;-228,63;37,08;-9,67;-20,74;59,64;20,31;20,71;24,52;21,81
VPA;55,61;54,27;57,23;69,24;82,81;59,02;58,34;56,68;21,39
P/Ativo;0,67;0,75;0,67;0,75;0,97;0,86;1,04;1,11;2,62
LPA;-1.74;0.95;-10.06;-7.34;1.06;3.4;4.27;3.16;3.74
P/SR;1,57;1,88;1,80;2,15;3,29;2,29;2,68;3,60;3,55
P/Cap. Giro;9,62;5,91;8,15;7,22;11,43;10,07;9,91;7,89;10,69
P/Ativo Circ. Liq.;-0,87;-1,05;-0,84;-0,95;-1,17;-1,11;-1,33;-1,44;-4,46
Dív. líquida/PL;0,38;0,61;0,64;0,57;0,49;0,49;0,54;0,64;0,75
Dív. líquida/EBITDA;6,09;5,32;-9,40;-91,52;4,79;3,48;3,41;5,09;1,89
Dív. líquida/EBIT;-71,42;14,59;-4,38;-7,81;16,14;5,45;5,07;6,60;2,29
PL/Ativos;0,55;0,48;0,47;0,50;0,53;0,47;0,47;0,47;0,37
Passivos/Ativos;0,45;0,51;0,53;0,50;0,46;0,53;0,53;0,53;0,63
Liq. corrente;1,44;1,84;1,67;1,99;1,92;1,61;1,90;2,61;2,47
M. Bruta;36,38%;35,91%;32,07%;33,37%;32,04%;41,03%;41,10%;42,31%;43,32%
M. EBITDA;8,06%;13,92%;-8,68%;-0,88%;18,59%;17,67%;19,23%;19,05%;19,73%
M. EBIT;-0,69%;5,08%;-18,63%;-10,36%;5,52%;11,27%;12,94%;14,68%;16,26%
M. Líquida;-4,03%;2,12%;-22,36%;-15,04%;2,32%;7,14%;8,87%;8,48%;8,70%
ROE;-3,13%;1,75%;-17,57%;-10,60%;1,28%;5,76%;7,32%;5,58%;17,50%
ROA;-1,73%;0,85%;-8,29%;-5,27%;0,68%;2,68%;3,43%;2,62%;6,43%
ROIC;-0,89%;2,42%;-8,84%;-5,42%;1,77%;4,95%;5,55%;4,51%;9,37%
Giro ativos;0,43;0,40;0,37;0,35;0,29;0,38;0,39;0,31;0,74
CAGR Receitas 5 anos;17,44%;23,61%;29,63%;30,19%;10,96%;10,72%;6,14%;3,79%;2,25%
CAGR Lucros 5 anos;-11,82%;-%;-%;-7,79%;-2,83%;1,92%;-0,94%;3,07%;8,70%
