;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,32%;2,36%;3,68%;3,38%;2,58%;2,44%;2,75%;2,38%;1,94%
Div;0.28;1.12;1.12;1.08;0.96;0.88;0.8;0.72;0.63
P/L;55.39;80.2;44.71;19.97;28.64;53.78;23.32;22.68;-55.6
PEG Ratio;0,07;-;-;-;-;-;-;-;-
P/VP;6,56;3,80;2,25;2,19;2,51;2,08;1,73;1,75;1,76
EV/EBITDA;44,52;18,47;12,62;8,90;8,57;13,57;9,42;9,31;9,58
EV/EBIT;159,37;40,30;27,71;15,09;13,27;36,52;19,27;16,42;15,70
P/EBITDA;40,96;16,28;10,33;7,42;7,40;11,38;7,62;8,10;9,30
P/EBIT;146,63;35,54;22,69;12,58;11,46;30,63;15,58;14,27;15,25
VPA;13,46;12,51;13,54;14,59;14,86;17,33;16,78;17,23;18,17
P/Ativo;2,53;1,46;0,91;0,89;1,02;0,89;0,77;0,88;1,01
LPA;1.59;0.59;0.68;1.6;1.3;0.67;1.25;1.33;-0.58
P/SR;5,07;3,09;2,06;1,85;2,19;2,44;1,95;2,14;2,73
P/Cap. Giro;24,41;13,21;8,98;11,54;10,83;6,50;5,68;6,49;4,92
P/Ativo Circ. Liq.;-3,56;-2,06;-1,22;-1,19;-1,37;-1,21;-1,04;-1,18;-1,48
Dív. líquida/PL;0,57;0,51;0,50;0,44;0,40;0,40;0,41;0,26;0,05
Dív. líquida/EBITDA;3,56;2,18;2,29;1,48;1,17;2,19;1,80;1,22;0,27
Dív. líquida/EBIT;12,73;4,77;5,02;2,51;1,82;5,90;3,69;2,15;0,45
PL/Ativos;0,39;0,39;0,41;0,41;0,41;0,43;0,45;0,50;0,57
Passivos/Ativos;0,61;0,61;0,59;0,59;0,59;0,57;0,55;0,50;0,43
Liq. corrente;1,56;1,62;1,67;1,44;1,59;2,12;2,12;2,12;2,75
M. Bruta;35,69%;32,60%;31,23%;31,76%;35,95%;31,24%;35,08%;39,51%;39,74%
M. EBITDA;12,38%;19,00%;19,97%;24,96%;29,67%;21,40%;25,56%;26,46%;29,36%
M. EBIT;3,46%;8,71%;9,10%;14,72%;19,15%;7,95%;12,49%;15,00%;17,91%
M. Líquida;9,16%;3,86%;4,62%;9,27%;7,66%;4,53%;8,35%;9,44%;-4,91%
ROE;11,84%;4,74%;5,03%;10,96%;8,75%;3,86%;7,44%;7,73%;-3,17%
ROA;4,57%;1,82%;2,04%;4,46%;3,58%;1,66%;3,32%;3,88%;-1,81%
ROIC;1,01%;5,15%;5,12%;8,87%;11,38%;3,71%;5,72%;6,35%;-1,64%
Giro ativos;0,50;0,47;0,44;0,48;0,47;0,37;0,40;0,41;0,37
CAGR Receitas 5 anos;2,66%;2,20%;7,00%;8,44%;4,41%;3,44%;7,62%;4,77%;3,54%
CAGR Lucros 5 anos;-12,02%;-11,43%;-%;-12,40%;-16,23%;-16,59%;-11,48%;-%;5,58%
