;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%
Div;;;;;;;;;
P/L;5.29;9.57;12.39;10.24;24.2;41.04;62.46;53.04;8.48
PEG Ratio;0,55;-;-;-;-;-;-;-;-
P/VP;1,76;3,12;5,09;5,68;8,02;5,55;2,68;1,47;1,77
EV/EBITDA;10,14;6,64;7,40;7,11;10,30;11,99;10,72;8,64;10,31
EV/EBIT;36,68;11,16;12,75;12,37;19,53;26,26;27,07;25,71;36,90
P/EBITDA;2,25;2,27;2,72;2,47;5,70;7,41;6,34;4,20;5,71
P/EBIT;8,15;3,82;4,69;4,31;10,80;16,22;16,00;12,49;20,44
VPA;118,54;109,81;76,34;59,74;81,34;119,10;180,70;193,40;190,22
P/Ativo;0,18;0,32;0,38;0,36;0,79;0,92;0,70;0,45;0,57
LPA;39.57;35.81;31.38;33.11;26.94;16.12;7.77;5.37;39.6
P/SR;0,49;0,88;1,03;0,96;2,18;2,75;2,28;1,50;2,02
P/Cap. Giro;-3,33;-5,26;-6,22;-6,43;-12,67;-22,15;-17,62;-6,97;-9,84
P/Ativo Circ. Liq.;-0,18;-0,33;-0,39;-0,37;-0,81;-0,94;-0,74;-0,45;-0,58
Dív. líquida/PL;6,17;6,00;8,76;10,63;6,47;3,43;1,86;1,56;1,42
Dív. líquida/EBITDA;7,89;4,37;4,68;4,63;4,60;4,58;4,39;4,44;4,60
Dív. líquida/EBIT;28,52;7,34;8,06;8,07;8,73;10,03;11,07;13,21;16,46
PL/Ativos;0,10;0,10;0,08;0,06;0,10;0,17;0,26;0,30;0,32
Passivos/Ativos;0,90;0,90;0,92;0,94;0,90;0,83;0,74;0,70;0,68
Liq. corrente;0,37;0,31;0,31;0,33;0,29;0,40;0,52;0,23;0,23
M. Bruta;10,20%;39,79%;38,83%;39,14%;39,09%;37,77%;36,14%;36,15%;36,17%
M. EBITDA;21,79%;38,86%;37,98%;38,73%;38,25%;37,12%;35,92%;35,61%;35,34%
M. EBIT;6,03%;23,11%;22,05%;22,25%;20,17%;16,94%;14,23%;11,97%;9,87%
M. Líquida;9,29%;9,23%;8,35%;9,36%;9,01%;6,70%;3,64%;2,82%;23,80%
ROE;33,38%;32,61%;41,11%;55,43%;33,12%;13,53%;4,30%;2,78%;20,82%
ROA;3,35%;3,39%;3,10%;3,50%;3,27%;2,23%;1,13%;0,84%;6,75%
ROIC;1,51%;10,12%;9,60%;9,75%;8,86%;7,06%;5,31%;4,43%;-4,30%
Giro ativos;0,36;0,37;0,37;0,37;0,36;0,33;0,31;0,30;0,28
CAGR Receitas 5 anos;3,78%;4,59%;5,37%;12,25%;37,59%;38,11%;39,86%;40,84%;32,12%
CAGR Lucros 5 anos;24,96%;29,94%;-12,57%;5,73%;-%;-%;-%;-%;-%
