;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;-%;2,98%;3,34%;3,34%;2,60%;2,15%;2,63%;2,41%;2,21%
Div;;4.83;4.76;4.69;4.53;4.34;4.04;3.72;3.29
P/L;15.32;71.43;118.74;37.51;30.2;27.11;23.5;23.91;27.36
PEG Ratio;-;-;-;-;-;-;-;-;-
P/VP;38,65;60,98;80,42;31,16;52,17;28,03;34,47;27,10;35,38
EV/EBITDA;10,63;30,82;35,20;21,19;19,76;-;16,79;16,88;16,32
EV/EBIT;12,63;45,66;60,53;27,85;23,93;21,31;19,48;19,34;18,69
P/EBITDA;8,96;27,66;31,37;18,49;17,72;-;14,81;15,08;14,94
P/EBIT;10,64;40,99;53,94;24,30;21,46;19,82;17,19;17,28;17,11
VPA;2,63;2,66;1,77;4,50;3,34;7,20;4,45;5,69;4,20
P/Ativo;2,23;3,48;2,98;2,81;3,38;4,10;3,77;3,89;4,19
LPA;6.64;2.27;1.2;3.74;5.77;7.45;6.53;6.45;5.44
P/SR;1,75;2,82;2,39;2,44;2,92;3,79;3,10;3,21;3,21
P/Cap. Giro;-39,90;416,69;-198,79;-293,69;-94,45;42,28;-142,74;177,26;-65,01
P/Ativo Circ. Liq.;-3,14;-4,84;-4,30;-3,91;-4,76;-6,07;-5,06;-5,25;-6,27
Dív. líquida/PL;7,23;6,96;9,82;4,55;6,00;2,10;4,60;3,24;3,28
Dív. líquida/EBITDA;1,68;3,16;3,83;2,70;2,04;-;1,98;1,80;1,38
Dív. líquida/EBIT;1,99;4,68;6,59;3,55;2,47;1,49;2,29;2,06;1,59
PL/Ativos;0,06;0,06;0,04;0,09;0,06;0,15;0,11;0,14;0,12
Passivos/Ativos;0,94;0,94;0,96;0,91;0,94;0,85;0,89;0,86;0,88
Liq. corrente;0,84;1,03;0,95;0,97;0,89;1,42;0,91;1,09;0,84
M. Bruta;45,23%;42,97%;39,36%;35,81%;43,58%;45,57%;43,90%;43,68%;44,72%
M. EBITDA;19,50%;10,19%;7,63%;13,18%;16,48%;-%;20,94%;21,31%;21,50%
M. EBIT;16,41%;6,88%;4,44%;10,03%;13,61%;19,10%;18,04%;18,60%;18,77%
M. Líquida;11,40%;3,95%;2,02%;6,50%;9,67%;13,97%;13,20%;13,44%;11,74%
ROE;252,34%;85,37%;67,73%;83,09%;172,75%;103,41%;146,69%;113,36%;129,34%
ROA;14,57%;4,87%;2,51%;7,50%;11,21%;15,11%;16,03%;16,26%;15,33%
ROIC;32,47%;13,58%;9,14%;17,66%;25,60%;28,15%;28,29%;28,30%;28,90%
Giro ativos;1,28;1,23;1,24;1,15;1,16;1,08;1,21;1,21;1,31
CAGR Receitas 5 anos;2,68%;3,83%;3,54%;4,97%;3,51%;2,42%;2,05%;1,78%;1,95%
CAGR Lucros 5 anos;-19,34%;-28,95%;-8,00%;1,84%;10,12%;8,00%;7,55%;5,32%;3,15%
