;2025;2024;2023;2022;2021;2020;2019;2018;2017
D.Y;0,14%;0,59%;0,54%;0,44%;0,37%;19,32%;0,43%;0,48%;0,45%
Div;0.08;0.32;0.29;0.28;0.28;13.68;0.28;0.28;0.28
P/L;29.37;22.33;21.68;30.02;47.74;15.46;32.77;6.72;20.6
PEG Ratio;-0,91;-;-;-;-;-;-;-;-
P/VP;2,72;1,83;1,82;2,34;2,88;2,66;2,97;2,93;5,68
EV/EBITDA;16,80;12,90;13,07;17,54;25,96;12,34;18,48;15,03;18,64
EV/EBIT;30,40;19,15;18,42;25,95;39,11;15,20;26,07;18,37;21,18
P/EBITDA;14,45;11,16;11,95;15,77;23,29;11,70;14,99;13,47;16,30
P/EBIT;26,15;16,57;16,85;23,33;35,09;14,42;21,14;16,45;18,52
VPA;20,48;29,86;29,42;27,44;26,49;26,58;22,00;19,75;10,91
P/Ativo;1,49;1,09;1,11;1,43;1,66;1,49;1,26;1,50;2,05
LPA;1.9;2.44;2.47;2.14;1.6;4.58;1.99;8.62;3.01
P/SR;2,44;2,99;3,09;3,89;5,21;5,15;3,00;3,00;3,74
P/Cap. Giro;-23,97;52,57;9,98;-90,66;-22,83;15,06;99,07;19,75;16,13
P/Ativo Circ. Liq.;-1,74;-1,29;-1,42;-1,69;-1,96;-2,06;-1,60;-1,99;-2,85
Dív. líquida/PL;0,44;0,28;0,17;0,26;0,33;0,14;0,69;0,34;0,82
Dív. líquida/EBITDA;2,35;1,74;1,12;1,77;2,67;0,63;3,50;1,57;2,34
Dív. líquida/EBIT;4,25;2,58;1,58;2,62;4,02;0,78;4,93;1,92;2,66
PL/Ativos;0,55;0,60;0,61;0,61;0,58;0,56;0,42;0,51;0,36
Passivos/Ativos;0,45;0,40;0,39;0,39;0,42;0,44;0,58;0,49;0,64
Liq. corrente;0,70;1,16;2,05;0,91;0,68;1,55;1,06;1,45;1,83
M. Bruta;58,44%;59,87%;59,26%;57,73%;57,23%;56,29%;50,28%;51,47%;50,75%
M. EBITDA;16,90%;26,74%;25,90%;24,67%;22,38%;44,02%;20,01%;22,26%;22,94%
M. EBIT;9,34%;18,01%;18,37%;16,68%;14,86%;35,74%;14,19%;18,22%;20,19%
M. Líquida;8,31%;13,37%;14,27%;12,96%;10,92%;33,32%;9,15%;44,62%;18,15%
ROE;9,26%;8,17%;8,39%;7,80%;6,03%;17,23%;9,07%;43,65%;27,56%
ROA;5,07%;4,89%;5,12%;4,75%;3,49%;9,62%;3,84%;22,31%;9,95%
ROIC;5,13%;7,09%;7,08%;6,60%;5,33%;12,13%;6,49%;10,13%;12,40%
Giro ativos;0,61;0,37;0,36;0,37;0,32;0,29;0,42;0,50;0,55
CAGR Receitas 5 anos;-3,17%;-1,23%;0,24%;-0,46%;-5,59%;2,93%;1,59%;-0,10%;-%
CAGR Lucros 5 anos;2,42%;-21,55%;-6,28%;-6,95%;13,31%;-3,51%;28,52%;6,46%;-%
